,Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,Budget,Revenue,Country,Genres,imdb_id
301,14303,False,/yrjEc26uxjaIBlcF8bDY506Ac5W.jpg,"[28, 18]",563801,en,The Perfect Day,"Retired Navy S.E.A.L. Christopher 'Soup' Campbell is a tactical specialist for a private security firm at a counter terrorism training facility hidden in the Blue Ridge Mountains. The military and intelligence community call him 'Soup', not only because of the familiarity of his last name, but his ability to combine and assess a variety of threats into a strategic tactical response.",1.176,/4OdrcrYhH18iw9ly9AbA9pKewPy.jpg,01-03-17,The Perfect Day,False,7.0,2,0,0,United States of America,Action,tt5730898
302,14304,False,,[27],524286,en,Paranormal Evil,"The child survivor of Victorville's most infamous murder case that brutally claimed the life of her mother, Alexis is now turning 21 and the sole heir to the Victorville estate. But when she receives the deed to her old family home, she also receives it's secrets. Making the house her new home yet unable to shake the feeling that evil forces within it are responsible for creepy occurrences, Alexis and her friends investigate the home's history and discover that the dangerous entity may have been responsible for her mother's death and so many more.",1.176,/ss1gaQqSYU0tzXQxRLbzzi4qmKO.jpg,30-12-17,Paranormal Evil,False,7.0,2,0,0,Not Listed,Horror,tt3861144
303,14305,False,,[],501869,bn,Bilu Rakkhosh,"The story of ""Bilu Rakkhosh"" revolves around the central protagonist ""Bilu"" who is a direct product of the hollow modernization the current times are going through. Bilu works in IT in a typical corporate environment, although Bilu finds himself strangled and gasping. He loves singing and always wanted to pursue his career as a singer. But he has got trapped himself within his own demons (hence the name!). Bilu is a man stuck in time. His life circles around the same circumference every day, piling up on the frustration of not being able to follow his heart. In search of an escape Bilu who rebelled to be a puppet of the reality imposed by others as he creates his own through his delusions, for Bilu albeit living with inviolable demons inside, is also a dreamer.",1.176,/6ELUwPWci3hbX6hskixnC4gzwgc.jpg,02-09-17,Bilu: A Demon Within,False,8.0,1,0,0,India,Not Listed,tt5940384
304,14306,False,/jSFHAtQUItjZvkTLIVcFvUO3aaf.jpg,"[99, 18]",477762,ko,"귀향, 끝나지 않은 이야기","""Spirits' Homecoming, Unfinished Story"" is part dramatization and part documentary. The film contains scenes from the movie “Spirits’ Homecoming” and testimonials by comfort women who were enslaved by the Japanese Imperial Army during World War II.",1.176,/3KccTra2cEg7TO6gzIbZjl9BggN.jpg,14-09-17,"Spirits' Homecoming, Unfinished Story",False,7.5,3,0,0,South Korea,Documentary,tt7964626
305,14307,False,/wR9MZWjYvn96vaXbyHWy097J5R4.jpg,"[18, 35]",459960,fr,Chouquette,,1.176,/nxTt7mJaBxWnAryZUwKGsBzdy3h.jpg,02-08-17,Chouquette,False,4.0,9,0,0,France,Drama,tt5799362
306,14308,False,/mn3fwdPr4W3ANUNeorvq5BbJQku.jpg,[35],459803,te,Babu Baga Busy,A man's sexual affairs with different woman in different stages of life comes to an end when he meets a girl accidentally.,1.176,/t3zQi6ShP0AA9g2lXE7bWqFkxxY.jpg,05-05-17,Babu Baga Busy,False,5.3,3,0,0,Not Listed,Comedy,tt6704014
307,14309,False,,"[35, 10749]",459721,ml,ബഷീറിന്‍റെ പ്രേമലേഖനം,"When a black and white TV is sent from Dubai to a family in a remote village in Calicut, it becomes the darling of its residents. While the idiot box keeps the people busy, a love story sprouts between two young hearts of the suburb.",1.176,/3htLFM6KPmkOKwKdcwFznsfiMpH.jpg,21-07-17,Basheerinte Premalekhanam,False,3.8,2,0,0,India,Comedy,tt6568896
308,14310,False,,[99],448181,en,SLAY: The Axell Hodges Story,"TransWorld Motocross' newest film feature delves into the world of social media moto superstar Axell Hodges. With over 250,000 followers on Instagram alone, the 20-year-old from Encinitas, California, has successfully figured out how to make a living on his dirt bike, without lining up behind a starting gate! True, as a former Amateur National Champion, Axell does have a racer’s background, but the skill and style he’s developed through the years while at play on his dirt bike are what make him truly amazing. This documentary style film gives viewers a glimpse into the “24/7 fun” world of Axell Hodges. Who is he? Why do fans love him? Why do sponsors need him? And most importantly…how did he get so skilled at riding his motocross bike?",1.176,/A7AIbDByLH384YqOZtwRCq5oY3q.jpg,28-03-17,SLAY: The Axell Hodges Story,False,0.0,0,0,0,United States of America,Documentary,tt14433082
309,14311,False,/nJLqSFWMd3YEeREByn9YbyHtmXH.jpg,"[28, 35]",440454,te,Luckunnodu,"The ironically-named Lucky gets embroiled in a heist when a friend hands him a bag of cash, which was stolen from a don, who stole it from the bank, and will not rest until he recovers it.",1.176,/aKgfpz5ijRIkYDnTR3ZOzjHYrUc.jpg,26-01-17,Luckunnodu,False,5.0,1,9,15,India,Comedy,tt6237548
310,14312,False,/9gKqAmUixZQbDdrH0xjv7UYeQVH.jpg,[18],395796,en,A Different Sun,"A Chinese family struggles to acclimate to a new culture after immigrating to Germany from Shanghai. Eastern and Western culture clash as the husband, wife and daughter all struggle in their own ways in their strange new home. The family tears itself apart before triumphing over adversity and finding their place in the community.",1.176,/3OkvcYqSYiDL7O1Nt8AUw7Hn7qD.jpg,01-06-17,A Different Sun,False,5.8,4,0,0,United States of America,Drama,tt4955992
311,14313,False,/up1Rcpcaegb3AJkJ9ocIGL1rUzN.jpg,"[35, 28, 878]",553250,en,Code Name: Dynastud,"In the year 2024, homosexuality has been outlawed by an extreme right-wing government. Only one extraordinary man can stop this wave of terror and repression, a superhero for our troubled times.",1.176,/5P0V1bHwcH9NdTNHhL1YNnkv2a.jpg,18-10-18,Code Name: Dynastud,False,4.8,6,0,0,United States of America,Comedy,tt6354056
312,14314,False,/4Praeluip2AS1ImA590pa5aQzzz.jpg,"[10752, 18]",488368,da,I Krig & Kærlighed,"Danish soldier Esben fakes his own death in an attempt to flee the war and reunite with his beloved wife Kirstine and their son Karl after being apart for three years. However, everything has changed while he has been away. A charming German officer has taken over the role as the family’s father and is courting Kirstine. While hiding in his own attic, Esben witnesses this very real nightmare and must do everything in his power to survive, win back the love of Kirstine and save his family.",1.176,/1GO8mcrVblQ4fxpefKE4mQ018mC.jpg,15-11-18,In Love & War,False,5.6,5,0,0,Czech Republic,War,tt5433276
313,14315,False,/hsoCtZLPqOkXTXYod0zPpcsEf9O.jpg,"[10751, 35]",721957,en,Ghost in the Family,"When an emotionally broken family moves into a house haunted by Tom, a suffering spirit, Tom sees an opportunity to try and save his soul by teaching the family how to live again...but quickly discovers that is easier said than done.",1.176,/18Ax9a0HtCTjYXPGy1Cqjm7NiD0.jpg,31-12-18,Ghost in the Family,False,0.0,0,0,0,United States of America,Family,tt7131338
314,14316,False,,"[18, 80]",652330,en,Wrong Night Stand,"On a binge night out with his best friend, Eddie meets a mysterious young woman called Eve. After a brief one night stand, the two begin seeing one another. However, unbeknown to them, a dangerous figure from Eve's past threatens to come between the two lovers, forcing Eddie to fight for his girl...and his life.",1.176,/ubaJ4SPTRfZeYOQAbMzTm9cFWvO.jpg,06-12-18,Wrong Night Stand,False,6.0,1,0,0,Australia,Drama,tt9178986
315,14317,False,/iDKIzQCvNqvRB1yb0aVYxLcZlgd.jpg,[35],571537,en,Tell 'em Steve-Dave: 2018 Christmas Special,"Join Walt, Bryan, BQ, Sunday Jeff, Ming and Git 'Em Steve-Dave as they gather around the beloved poker table for some very special XMAS magic.",1.176,/hwYfNy9eQg0Mr2Tzk6XT8FmJk2I.jpg,23-11-18,Tell 'em Steve-Dave: 2018 Christmas Special,False,10.0,1,0,0,United States of America,Comedy,
316,14318,False,/rJBxw455tNlFTAc7B5vks2qaseP.jpg,[],569809,en,Love and Four Walls,"Raised by his grandmother, Owen lives the entirety of his life in the shadow of his parent's abandonment. Owen endures many relationship struggles with both his family and romantic partners which causes him to understand and sympathize with his grandmother and parents.",1.176,/cOA9RprwI9bR17BDR9PPJhtfg2u.jpg,16-09-18,Love and Four Walls,False,1.0,1,0,0,Not Listed,Not Listed,tt9083724
317,14319,False,/lWfLgXNCRJMDtc2GRL7UFHCMMPq.jpg,[18],566163,ja,アジア三面鏡2018 Journey,"This omnibus film consists of three films made by three directors from three countries. With “Journey” as the theme, each of these films tells about a journey. “The Sea” is a film by Degena Yun (China), telling about mother and child’s trip to the sea from Beijing. “Hekishu,” a film by Daishi Matsunaga (Japan), tells about the journey of a Japanese businessman involved in infrastructure development in Yangon. The film depicts the entrepreneur’s emotional feelings in the face of Yangon residents who lost their homes due to the construction of the new infrastructure. The last is a film titled “Variable No. 3” by Edwin (Indonesia), which tells the story of a couple’s journey to Tokyo. There they meet a mysterious man. The man who works as a tour guide and rents out the inn, gives a strange advice to the husband and wife.",1.176,/k4b6A74qqzciNUSK7IStTaNpkJp.jpg,26-10-18,Asian Three-Fold Mirror 2018: Journey,False,0.0,0,0,0,Japan,Drama,
318,14320,False,/lrzLkPpOPjqZDBSydChOr61npIn.jpg,"[18, 35]",565866,en,The Dancing Dogs of Dombrova,"This is a remarkable Canadian black comedy that leans towards the themes of the international and the familial. Sarah and Aaron are related, but their live paths have diverged a long time ago. While still solving their personal problems, they have to work together to fulfill the last wish of their Jewish grandmother, who got into a concentration camp aged 15 and has miraculously survived the Holocaust. They have to somehow find the remains of her favorite childhood pet – a dog that could dance on her hind legs, but is long dead and is buried somewhere in Poland. This is a well-formed film that refuses to employ sentimentality just for show.",1.176,/jTcMZbwy7IWvZ1ifw1xHKONU8TV.jpg,27-10-18,The Dancing Dogs of Dombrova,False,5.3,3,0,0,Canada,Drama,tt6739214
319,14321,False,,"[35, 18]",563707,ml,ലഡു,"A couple decide to elope and get married instead of having a formal wedding with family and friends; however, when friends get involved, the plan spirals out of control.",1.176,/idymph4YoveFBSrseopgfCl7uIm.jpg,16-11-18,Ladoo,False,5.7,3,0,0,India,Comedy,tt7010858
320,14322,False,/ofFiQl8ZBfSecQoJqv4oVntwAHY.jpg,[35],561267,en,Bill Bailey: Limboland,"Limboland is a place where we find the gaps in life...from a fantastically downbeat version of Happy Birthday—via a hilarious tale of a disastrous family trip to see the Northern Lights—to a heart-rending country and western ballad on the nature of love, Bill explores our expectations of happiness with his trademark wit and musicality.",1.176,/nWHTngEMu5uDhUQmE3iW52Xwmy8.jpg,26-11-18,Bill Bailey: Limboland,False,6.2,5,0,0,United Kingdom,Comedy,tt9517172
321,14323,False,/43jhiLgmXZiy7Kh4FUemjARpKCj.jpg,[27],560283,en,Blood Bags,"A monster stalks the corridors of an abandoned mansion, targeting those curious enough to find themselves inside. Two friends break in and discover that all exits have been sealed off. The creature that hunts them is growing hungry for their blood and there is no escape…",1.176,/vehBoVcpvtycr16kye0uNgMFoYB.jpg,20-07-18,Blood Bags,False,3.6,7,0,0,Italy,Horror,tt7362370
322,14324,False,/4KdIRPx1n3uKUuQMnyNF6ligWe0.jpg,"[80, 18, 53]",558612,en,Proxy Kill,"Having survived a brutal home invasion that left his fiancee dead, Scott, now emotionally unstable and reclusive is encouraged to join a support group in an attempt to get his life back on track. At the group he meets the enigmatic O, a woman who claims to have ties to Scott's attacker. Together the two set on a path of vengeance to track down the monster who did them wrong but as their journey progresses Scott begins to question O's true motives and intentions as she pulls him deeper into a world of murder and lies.",1.176,/nB5PdhShrcYWvcI9nfdr1XmtT4o.jpg,27-03-18,Proxy Kill,False,9.5,2,0,0,United States of America,Crime,tt5270688
323,14325,False,/t9p5JRMtTDHc0jsNuDadmvgvmkp.jpg,[35],558469,en,"Joe Lycett: I'm About to Lose Control And I Think Joe Lycett, Live","Joe Lycett's brand new stand up show I'm About to Lose Control and I Think Joe Lycett, Live is ready for you to enjoy. Join Joe as he shares jokes, paintings and some of the pathetic trolling he's been up to recently, such as breaking into banks, selling art for 12.5 million quid and taking on gold medal winning olympians. Recorded at a sold out event in the Apollo, Hammersmith, London. You've probably seen Joe absolutely smashing it on 8 out of 10 Cats Does Countdown, QI, Taskmaster, Roast Battle and the Royal Variety Performance. This is his second live stand up special. You will totally love it babe!!!",1.176,/u5ZRsxPOdBsauOt2vvC3teNOFwV.jpg,19-11-18,"Joe Lycett: I'm About to Lose Control And I Think Joe Lycett, Live",False,6.0,1,0,0,United Kingdom,Comedy,tt9356444
324,14326,False,/gWUJOzdVLtS5NiWXNbYhVT8Cp5R.jpg,"[28, 53]",555176,en,Haven's End,"When major cities around the world burn in the aftermath of massive, coordinated terrorist attacks, a trauma doctor and her friends escape Atlanta to the perceived safety of the countryside, only to discover the danger has followed them.",1.176,/it1aYaF2cHE2kTYoSeyw0kTbRhy.jpg,20-10-18,Haven's End,False,4.0,1,0,0,United States of America,Action,tt6410712
325,14327,False,/55Hja5OTmfeVLf9qTx0tmZpfuoJ.jpg,[35],551672,ru,Только не они,"When the world is in danger, superheroes come to rescue humanity. They are stronger, faster, smarter than ordinary people and are willing to sacrifice themselves for the sake of others. But what would happen if superheroes would not be around, and the world's rescue team will be made of selfish, irresponsible twenty year old weirdos?",1.176,/uSRhEOHwIbaLaIBMGvxDkh7hJTd.jpg,25-10-18,Anyone But Them,False,3.3,7,0,0,Not Listed,Comedy,tt3907284
326,14328,False,/76sDn3XzFYsQJvt7OVjGNvuIYzu.jpg,"[18, 10402]",546684,zh,搖滾樂殺人事件,,1.176,/zLhGRekqXVlpodJneX2itLUwUd3.jpg,14-09-18,Killed by Rock and Roll,False,2.4,5,0,0,Taiwan,Drama,tt8463476
327,14329,False,/nCeYuYs7Qpjd3ZZ27fIqN4HW7Fp.jpg,[18],544915,es,Enigma,"Ten years after her daughter was the victim of a hate crime, brutally beaten in the streets of Santiago for being a lesbian, Nancy is asked to participate in an unsolved mysteries TV show that will recreate the incident. Nancy, a hairdresser who has worked very hard to move on with her life, will have to decide if finding justice for her deceased daughter is worth exposing herself and her family on television.",1.176,/poYhOfOQ4lL6o0JDapTLjPAAQ1.jpg,21-09-18,Enigma,False,5.4,5,0,0,Chile,Drama,tt9045270
328,14330,False,/8sbbyQHsqfjI8Vsx93fm4BRyyCN.jpg,"[18, 35]",544026,bn,হইচই আনলিমিটেড,"Four men plan to bring back the fun in their lives by planning a trip to Uzbekistan without informing their wives about it. However, their wives soon begin to suspect their intentions and chase them.",1.176,/u3lP023szpFOLleg7Ncpdo0eh9A.jpg,12-10-18,Hoichoi Unlimited,False,6.0,1,0,0,India,Drama,tt8396096
329,14331,False,/ecF8zrRUzDxQeAoSxdKQFBAY5SP.jpg,"[35, 10749]",537938,en,Couples' Night,"A mid-western couple is transferred to Washington DC for work and meet the neighbors, a super-intense couple. As their friendships develop, confusion unfolds in this country mice meet city mice adventure.",1.176,/wx9tshqoXjjWLiZZACeeSHlOS1R.jpg,04-07-18,Couples' Night,False,4.0,1,0,0,Not Listed,Comedy,tt6170202
330,14332,False,/dGriDJGAMJfDavsEDtAxAtkuFWL.jpg,"[10751, 12, 9648]",528489,sv,LasseMajas detektivbyrå - Det första mysteriet,"The duo from the popular detective series gets their first serious job. The Hammurabi Contest stands a chance of becoming a great event at the school in Valleby. The prize is an ancient book containing the rules of solving disputes. Short before the contest starts, the book disappears in mysterious circumstances. Without the book, the contest will not take place! All the effort and dedication of pupils would be for nothing, and the school would lose its prestige. Jerry and Maja are involved from the very beginning, trying to find the lost book. Will the kids find the underlying cause of the case? A white dove will help them solve the mystery...",1.176,/3UHD5gJroWt38i5KJ0xXDbkDBQz.jpg,01-06-18,JerryMaja's Detective Agency - The First Mystery,False,6.3,3,0,0,Sweden,Family,tt7408796
331,14333,False,/57h8w07vhI6AVXeoJvlSO4nKWEy.jpg,"[35, 18]",526476,bn,Chalbaaz,A money minded youth who goes to the UK to earn big bucks and comes across a girl who had ditched her family for a boyfriend.,1.176,/j6TFQCJ3eHTjgM5PrQ3K1ES3Alu.jpg,20-04-18,Chalbaaz,False,0.0,0,0,0,Bangladesh,Comedy,tt6923834
332,14334,False,/ywfXyc8uWH88DV479FRurDtlD4P.jpg,[99],525427,fr,Le Grand Bal,"It is the history of a ball. A grand ball. Each summer, more than two thousand people tributary of the whole of Europe in a corner of the French countryside. For 7 days and 8 nights, they dance, again and again, lose the concept of time, braving their toil and their body. It rotates, laughs, it spin round, it cries, it sings. And the life pulse.",1.176,/3GSkmyGzDstN0KDCBSHbO8yakk2.jpg,31-10-18,The Grand Ball,False,6.6,17,0,0,France,Documentary,tt8269490
333,14335,False,,"[28, 35, 18, 10749]",525422,bn,টোটাল দাদাগিরি,"College students Joy and Jonaki fall in love with each other, much to the distress of her father, who is totally opposed to their relationship.",1.176,/2AIdn1kmdjhskQdOfIPOfy2e1by.jpg,19-01-18,Total Dadagiri,False,10.0,1,0,0,India,Action,tt7817448
334,14336,False,,[99],523204,en,Backtrack Boys,Three Aussie boys are on a rocky path towards jail until they meet a rule-breaking jackaroo and join his legendary dog jumping team.,1.176,/k03xGch5LnURvBBzkUaBY7OivTs.jpg,09-08-18,Backtrack Boys,False,6.5,4,0,0,Australia,Documentary,tt8887720
335,14337,False,,"[99, 36]",521488,en,Nothing Is Truer than Truth,"NOTHING IS TRUER THAN TRUTH is a feature length documentary about Edward de Vere, Seventeenth Earl of Oxford, A-list party boy on the continental circuit, who spent a year and a half in Venice and traveling in Europe, learning about commedia dell'arte and collecting the experiences that would become the Shakespeare plays. Shot in Venice, Verona, Mantua, Padua, and Brenta, the film ventures to actual sites De Vere visited in 1575-76, including the settings for THE MERCHANT OF VENICE, OTHELLO, ROMEO & JULIET, and TWO GENTLEMEN OF VERONA. The film features renowned Shakespeare scholars, actors, and directors, including Sir Derek Jacobi, Mark Rylance, Tina Packer, and Diane Paulus, and argues that De Vere's bisexuality is the reason for the pseudonym Shake-speare.",1.176,/zbuGYuD59d258ifebEmqicBB3Qr.jpg,29-04-18,Nothing Is Truer than Truth,False,6.0,1,0,0,Italy,Documentary,tt4459424
336,14338,False,/8yv9StTscIUtkMECCxGve0scTJF.jpg,[99],514215,de,Vom Bauen der Zukunft - 100 Jahre Bauhaus,"Founded in 1919 by Walter Gropius, Bauhaus was supposed to unite sculpture, painting, design and architecture into a single combined constructive discipline. It is a synthesis of liberated imagination and stringent structure; cross-medial concepts that embellish and enrich our existence, illumination and clarity, order and playfulness. But Bauhaus was never just an artistic experiment. Confronted with the social conditions of that particular time, as well as the experience of WWI, the movement concerned itself with the political and social connotations of design from the very outset. Hence, Bauhaus history is not just the history of art, but also the history of an era that stretches from the early 20th century to the modern day.",1.176,/d9zne2Gca4WBlpxpNKGeSStqlEE.jpg,26-04-18,Bauhaus Spirit: 100 Years of Bauhaus,False,6.0,11,0,0,Germany,Documentary,tt8077746
337,14339,False,/uhKzFHO5DkZNuTQU6oDDdHBETdc.jpg,[53],502963,ml,നീരാളി,"A pleasant road trip takes a nightmarish turn for gemologist Sunny George when he meets with an accident. As his life hangs in the balance on the edge of a cliff in the middle of nowhere, Sunny must not only contend with the great adversity he is in, but the adversaries lurking in the shadows as well.",1.176,/vrhB420zPmWvxKHLVRa44WzISnA.jpg,13-07-18,Nieraali,False,4.3,11,0,0,India,Thriller,tt7470414
338,14340,False,/8HLhEYKxtNO58WYCRhsh1Ip3Hnh.jpg,[99],502130,en,The Gospel of Eureka,"Faith, love and civil rights collide on voting day in a small Southern town that hosts a famous performance of the last days of Christ and an infamous gospel drag show.",1.176,/f1PVzlhKGjdSDxQJ9BZhoXRCzeH.jpg,11-03-18,The Gospel of Eureka,False,5.8,4,0,0,United States of America,Documentary,tt7977310
339,14341,False,/j2XHcpIZzMs6NcNUHAWgrWPZtZW.jpg,[18],654083,en,A New Christmas,"Kabir is a lonely medical student in New York, estranged from his wife and grieving the loss of his mother. When he meets Kioni, a charming film student from Kenya, she persuades him to show her the city's Christmas decorations, thereby leading him to rediscover the magic of the holiday season and get his life back on track.",1.176,/qAtVwGS24t6oKZCd4JjcUalqsl9.jpg,06-12-19,A New Christmas,False,6.0,5,0,0,United States of America,Drama,tt9201720
340,14342,False,,[],815672,en,Valley of the Blind,If you like a movie inspired on a true story this is the one to see. On 30th August 1940 Hitler obliged on the Second Vienna Accord that Romania will give 43.942 square kilometers of its territory to Hungary. This accord will change forever the lives of many local communities.,1.176,/jcqXUlFmC48SjXno3FEcF0rCHbw.jpg,18-10-19,Valley of the Blind,False,0.0,0,0,0,Not Listed,Not Listed,tt12943084
341,14343,False,/tUqNDmKmKg6Tmz8lMlNqwk2rvIz.jpg,[99],757228,en,My Beautiful Stutter,"Follows five kids who stutter, ages 9 to 18, from all over the United States, who after experiencing a lifetime of bullying and stigmatization, meet other children who stutter at an interactive arts-based program, The Stuttering Association for the Young, based in New York City. Their journey to SAY find some close to suicide, others withdrawn and fearful, exhausted and defeated from failed fluency training, societal pressures to not stutter or the decision to remain silent. Over the course of a year we witness first hand the incredible transformation that happens when these young people of wildly different backgrounds experience for the first time the revolutionary idea at the heart of SAY: that it's okay to stutter.",1.176,/uhdJAufLLFdKW8vy1gHg3IMQ0pY.jpg,04-07-19,My Beautiful Stutter,False,10.0,1,0,0,Not Listed,Documentary,tt6146634
342,14344,False,,[18],749402,en,Down 2 Come Up,A man returning home from prison finds the game has changed when his girlfriend becomes a stripper and meets the King of Bankhead.,1.176,/z9Qqv2vYzbtIPjPFw7UODMP51uH.jpg,21-09-19,Down 2 Come Up,False,0.0,0,0,0,United States of America,Drama,tt13897924
343,14345,False,/lSzXCaUV4yACtvKpN5j6HuCXhFG.jpg,[18],676542,te,ఎన్టీఆర్: మహానాయకుడు,A follow up to NTR: Kathanayakudu which was based on N.T. Rama Rao's life and acting career. This movie will focus on his political career.,1.176,/65PgvZv20xSJZWVTJspGpU5FtcQ.jpg,06-02-19,N.T.R: Mahanayakudu,False,4.3,3,0,0,India,Drama,tt9077528
344,14346,False,,[16],657250,pt,Sirena,"Abandon by her family for being different, Sirena lives alone and hopeless for a future. Until, when she least expects it, she will finally find her perfect match.",1.176,/gII1yrxg5yJ67SZVgY8C6dRc5tb.jpg,18-12-19,Sirena,False,0.0,0,100,0,Brazil,Animation,
345,14347,False,,[35],656538,ru,Камбэк,"A loser actor makes a desperate attempt to get cast on a project, following the common stereotypes about how things work in the film industry. The things turn out to be more complicated than he even expected.",1.176,/sDX9URAx990iCznNYBtDaNkyOUu.jpg,27-08-19,Comeback,False,0.0,0,0,0,Russia,Comedy,tt10868928
346,14348,False,/xJA7T2loJzorNAHJdqrW5jndE09.jpg,[99],655146,en,Carlos Almaraz: Playing With Fire,"This is the intimate untold story of the legendary painter, Carlos Almaraz. It chronicles the life of an extraordinary artist and his impact on the Chicano Art Movement; the challenges, the demons, the struggles, the travels, the explorations through sexuality and art movements around the globe. A new and essential perspective shares the artist's full dimensionality in his unique and often humorous voice. It offers a complete view of the complex man, artist, activist, husband, and father. Offering an intimate portrait of a precocious East Los Angeles youth, struggling New York artist, spiritual seeker, intellectual, cultural worker, activist, charismatic leader of the Chicano Art Movement, comrade to Cesar Chavez and the United Farm Workers Union and an artist pursuing his dreams. It also shines a light upon the insidious dimensions of the AIDS epidemic during the 80's.",1.176,/waJwcUyXjFy1gAliwqukLiICRC5.jpg,01-05-19,Carlos Almaraz: Playing With Fire,False,4.5,2,0,0,United States of America,Documentary,tt6335714
347,14349,False,/zGB1NZVlUPzxZeWF7D33PkVWilh.jpg,"[80, 18, 53]",655038,en,Oracabessa,"While on a redemptive journey to find a missing 6 year old boy, a female grad student crosses path with ruthless human traffickers.",1.176,/aPPKQKRbexA6BLuLkqzjuKYSMsC.jpg,24-09-19,Constraint,False,10.0,1,0,0,United States of America,Crime,tt3054868
348,14350,False,/yQcsXktfvavyKXY8HAhljx50xVE.jpg,[10751],655032,en,The League of Legend Keepers: Shadows,A horror film for children. A family of archaeologists find the fifth pendant that has been missing for centuries. Unfortunately a spirit has also been searching for this pendant. Once all pendants are brought together the shadows from the past are released. Will Sophie be able to save her town from the shadows?,1.176,/gDI9Grjxcw42yz74qFaSd20LqXg.jpg,10-12-19,The League of Legend Keepers: Shadows,False,4.0,1,0,0,United States of America,Family,tt6170432
349,14351,False,/6BeXFkOyDlJgi8CIOELpVWeITvJ.jpg,"[18, 28]",652806,en,Lion Killer,"A struggling Brazilian Jiu-Jitsu instructor and a domestic abuse survivor, grapple with their past while trying to learn how to love once again.",1.176,/fZaWEeTuGE0Y8M6Vnm1YRx7l6QU.jpg,06-09-19,Lion Killer,False,0.0,0,0,0,Not Listed,Drama,tt7288378
350,14352,False,/Adtuy2EJDd5OC18M2tdRqyOMhz3.jpg,"[16, 99, 18]",652136,en,Shannon Amen,Shannon Amen unearths the passionate and pained expressions of a young woman overwhelmed by guilt and anxiety as she struggles to reconcile her sexual identity with her religious faith. A loving elegy to a friend lost to suicide.,1.176,/A8YmjNGSNDRLf2v1twnXuFKiWI6.jpg,26-09-19,Shannon Amen,False,10.0,1,0,0,Canada,Animation,tt11067186
351,14353,False,/iyEtd6IqGbl4hU5aOkAhaV8RwGx.jpg,[35],650873,es,Instrucciones para la poligamia,"Instructions for Polygamy addresses adult comedy from taboos and current themes: Pregnancy as a product of consumption, virtual links as affective delivery, sex toys as a possibility of exploring one's own enjoyment; plus tensions between hedonism, responsibility or individual interaction, marriage. And between these tugs arises the entanglement. Adult comedy entertains, opens debate, proposes refection. However, with some exceptions, it has long been completely absent from Argentine Cinema",1.176,/2aQZmelEEr2PpexbVgpNvmS5cMu.jpg,21-11-19,Instructions For Poligamy,False,7.4,5,0,0,Argentina,Comedy,tt10461084
352,14354,False,/tncei6LQ4vO0JR8Qs7L7908y6PD.jpg,[99],649109,en,Greg Davies: Looking for Kes,"Comedian, actor and ex-English teacher Greg Davies is a lifelong fan of Barry Hines's classic novel A Kestrel for a Knave, the story of Billy Casper training a kestrel as an escape from his troubled home and school life. In this documentary, Greg goes in search of the book's enduring appeal, travelling to Barnsley, where the book was set and where Ken Loach's famous adaptation, Kes, was filmed.",1.176,/imvARSpJmIAdW5P8DJsBuTcyubG.jpg,19-11-19,Greg Davies: Looking for Kes,False,0.0,0,0,0,United Kingdom,Documentary,tt11314136
353,14355,False,/iwHogDJNZJjRX6vZ3GBX3ZRRDrP.jpg,"[35, 80, 18]",643312,en,The Diggers,"After a heist gone wrong Tom, a low rent criminal is forced by the local crime boss to kill his partner and best friend. Setting off into the Mojave desert under the guise of moving a body they buried two years ago, Tom delays the deed just long enough for a cadre of colorful characters to descend.",1.176,/6DjvOP2zqgHq4kKC7pUoGe8hxpJ.jpg,31-05-19,The Diggers,False,5.0,2,0,0,Mexico,Comedy,tt6096254
354,14356,False,/sakyYaZhWUhNR0EPh5WRqgXUup8.jpg,[99],639699,en,Oil in the Blood,Lifelong biker Gareth Maxwell Roberts explores the contemporary custom motorcycle culture.,1.176,/nPiJFAW9beL4GX0lJnCTJxkQMHg.jpg,14-10-19,Oil in the Blood,False,6.5,2,0,0,United Kingdom,Documentary,tt8710502
355,14357,False,/a7SNeDAiK8L2pLEsITZqf5qbmrs.jpg,"[18, 10749]",618220,id,Humba Dreams,"At his mother's request, a university student returns to his home on the island of Sumba, where questions about his late father come to light.",1.176,/10QvfyxcLW0sGtbZSJXFkF4nOAt.jpg,17-06-19,Humba Dreams,False,7.0,1,0,0,Indonesia,Drama,tt10043746
356,14358,False,/u9s1UQ8HfxE7C6nE30aVJbxU8ZZ.jpg,"[18, 35]",617571,zh,平原上的夏洛克,"Chaoying, Shuhe and Zhanyi are three ordinary rural elders who have a good relationship and often drink together.Recently, Chaoying sold all his cattle which he had raised for a long time，and began to renovate his old house full of ambition. However, an accident at the construction site happened unexpectedly. Shuhe, who came to help Chaoying build the house, was hit by a car which ran away. According to the convention of the village, if the killer cannot be found, Chaoying will be responsible for the unaffordable medical expenses. And in this case, he would had no money for his house. In order to keep Chaoying’s house and to demand justice for their friend, two old rural men, Chaoying and Zhanyi, embarked on the journey of chasing the hit-and-run driver. They rode three-wheeled electric motors and ran on the vast North China Plain. It was doomed to be an absurd journey…",1.176,/cFwplHFgqBnHB8Dt0GY7TEb5xb4.jpg,29-11-19,Summer Detective,False,6.8,9,0,0,China,Drama,tt10488396
