,Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,Budget,Revenue,Country,Genres,imdb_id,year
1790,1790,FALSE,/ejwQKg9CcvJNlRCBWCIcm6M6Mnk.jpg,"[99, 10402]",455732,en,"Can't Stop, Won't Stop: A Bad Boy Story","A behind-the-scenes look at the prolific label's legacy and offer an in-depth look at the two-night anniversary extravaganza that took place last May at Brooklyn's Barclays Center in honor of the late rap great, The Notorious B.I.G.",3.871,/gRtGyoIyF9bHn9W88O6ffpOvJdj.jpg,27-04-17,"Can't Stop, Won't Stop: A Bad Boy Story",FALSE,6.4,14,0,0,United States of America,Documentary,tt6628790,2017
1791,1791,FALSE,/mMDmnFn0UiTP7IpLv6Ln7OG14xx.jpg,[35],655223,es,Torzón y Tanga (Mi adorable salvaje),,3.871,/8kannkyLRNIz8rzroWbjGQo7OGA.jpg,13-10-17,Torzón y Tanga (Mi adorable salvaje),FALSE,6.7,46,0,0,Not Listed,Comedy,tt8301404,2017
1792,1792,FALSE,/4PGMgt77oNn8sqG79sx74C3pROg.jpg,"[14, 36]",427395,en,The Gaelic King,"Set in war-torn 800AD Scotland, The Gaelic King tells the story of warrior-king Alpin mac Eachdach. When his young brother is captured, Alpin must hunt the kidnappers though a dark forest that hides an ancient evil.",3.87,/suQ6zQGOWRWjWKWMoxFlAVcwBjQ.jpg,14-09-17,The Gaelic King,FALSE,4.9,18,0,0,United Kingdom,Fantasy,tt5072852,2017
1793,1793,FALSE,/jn7dfuLdb9v6AKnxaLXoPlBhKFL.jpg,"[18, 35]",473736,ko,로마의 휴일,A comedy about a hopeless trio who live to become robbers and hold hostages.,3.868,/65bjwHJkUf6Dtc2pDRmcmgqE53S.jpg,30-08-17,Roman Holiday,FALSE,7.3,4,0,0,South Korea,Drama,,2017
1794,1794,FALSE,/8JQ192qA4OAJznLUFcnhPAbXLFB.jpg,[18],439066,pt,Como Nossos Pais,"Rosa is in her late 30s, a child of the 1970s with divorced parents. She lives with her own family in São Paulo. Overwhelmed by an eruption of individual passions, lies and the expectations of three generations, she tries to discover who she really is.",3.866,/lU9VOndlXf4Dqu9FVpp8ubmizl2.jpg,27-07-17,Just Like Our Parents,FALSE,7.3,85,0,0,Brazil,Drama,tt5631456,2017
1795,1795,FALSE,/nkfb61ViPndKto7ulj9qNsUH6FA.jpg,[],479304,es,Armero,,3.853,/1yhaCCHSZ0fs5cbLDLO1XYEinRv.jpg,04-01-17,Armero,FALSE,7.7,32,0,0,Not Listed,Not Listed,tt5329852,2017
1796,1796,FALSE,/ocpTUH1MsGgoPck1dAtYg0Ph8Wp.jpg,"[9648, 18, 53]",352491,en,Hollow in the Land,"With their father in prison for murder, siblings Alison and Brandon are instantly considered suspects when a string of killings plagues their town, and they must fight to clear their names.",3.852,/7DiokY0xD8EWxnRHtAgkQk39bGn.jpg,08-12-17,Hollow in the Land,FALSE,5.5,46,0,10688,Canada,Mystery,tt4864624,2017
1797,1797,FALSE,/mSw3izkJM9pAHnxh7Nx6DCDKJqc.jpg,"[53, 10770]",495715,en,The Landlord,"Alyssa moves into a luxury apartment complex but is unaware she is being watched by her disturbed landlord, Robert, via hidden cameras. Robert will do anything to fill the void left by his estranged daughter–even if that means replacing her.",3.85,/926WlL1LvTkd8XM1zDqmGOy6bT7.jpg,26-12-17,The Landlord,FALSE,6,16,0,0,United States of America,Thriller,tt7394406,2017
1798,1798,FALSE,/bze1JwHhnqK6NzsytbZsgZoo88J.jpg,"[16, 28, 12, 14]",469912,ja,曇天に笑う＜外伝＞～決別、犲の誓い～,One year has passed after the great battle against the Orochi (gigantic snake). Tenka Kumo had been paralyzed from the final battle and he took part of the government’s human experiment before the battle. Tenka withdrew himself from society but his younger brothers Soramaru and Chutaro find out the secret past about their older brother.,3.847,/kvR6zSu75pqxWRjIWzTW9YPXEgi.jpg,02-12-17,Donten: Laughing Under the Clouds - Gaiden: Chapter 1 - One Year After the Battle,FALSE,9.5,4,0,0,Japan,Animation,tt8751914,2017
1799,1799,FALSE,/6B4zkFsJtJGnP8Jxcttr832Y56B.jpg,[35],442087,en,Mike Birbiglia: Thank God for Jokes,"Mike Birbiglia declares that a joke should never end with ""I’m joking."" In his all-new comedy, Birbiglia tiptoes hilariously through the minefield that is modern-day joke-telling. Join Mike as he learns that the same jokes that elicit laughter have the power to produce tears, rage, and a whole lot of getting yelled at. Ultimately it's a show that asks, “How far should we go for the laugh?”",3.847,/j6U5qW82Cw2ugeoljgWAmB0MR8U.jpg,28-02-17,Mike Birbiglia: Thank God for Jokes,FALSE,7.4,58,0,0,United States of America,Comedy,tt6608034,2017
1800,1800,FALSE,/twFHOtbpfJVWHaIeBcaxxs0vduH.jpg,"[18, 35, 10749]",438376,ko,미스 푸줏간,"Soon-Ae (Seo-Young) opens a butcher's shop. The butcher's shop is popular due to its flavorful meat. Most of the store's customers are male. Meanwhile, man’s body is found at a hotel near the butcher's shop. The man was brutally murdered. Soon, more murders are found with similarities to the first murder. One day, Detective Kim (Kim Min-Jun) stops by the butcher's shop and meets Soon-Ae. Since then, Detective Kim keeps a watch on Soon-Ae.",3.846,/8ykb3UD0HOZKp5ZtAox7O0ppHJb.jpg,11-01-17,Miss Butcher,FALSE,6.8,4,0,0,South Korea,Drama,,2017
1801,1801,FALSE,/lhgmKxqI2lkwEn55shZafgxcFWe.jpg,"[10749, 18]",452034,ko,자유부인,"Joo-yeon is traveling before he joins the army. He visits his uncle's house to spend time there until he starts serving duty and gets off at the bus terminal in a small city.  Unlike his tacitum uncle, his aunt is very open and sweet. Joo-yeon meets her friends too at the hospital where he meets his aunt and he also meets his childhood friend Tae-ho.  Later, they work out at Mi-jin's Taekwondo studio and decide to get drinks.  Joo-yeon notices that something is going on between Tae-ho and his aunt but he decides to ignore it. Joo-yeon keeps a watch on his aunt while Tae-ho tries to bring out her sexual fantasies. Mi-jin falls for Mi-jin.  Joo-yeon is getting other ideas the more it's time to leave for National",3.839,/xXYcGLT5ppawmHykHXMYP0lfVyB.jpg,04-04-17,Madame Freedom,FALSE,10,1,0,0,South Korea,Romance,,2017
1802,1802,FALSE,/9Iw9SaL4yPxSb8ZJNuGqah70dza.jpg,[99],459954,en,Agnelli,"Documentary about the life of Giovanni ""Gianni"" Agnelli, an influential Italian industrialist and principal shareholder of Fiat.",3.836,/9oBEjzlb2QatT2xQBszik2LTGfN.jpg,18-12-17,Agnelli,FALSE,7.5,17,0,0,Italy,Documentary,tt6798422,2017
1803,1803,FALSE,/h0qweIIYMy6aI3loldAsOEmCuCS.jpg,"[10749, 35, 10770]",475375,en,Harvest Love,"A young widow and her nine year-old son spend a week at her family’s pear farm in Washington state, where they both fall in love with small town farm life, and she falls for the guy who has been managing the farm.",3.831,/y7feCJdtNmxERcLxWAddB84w9D0.jpg,30-09-17,Harvest Love,FALSE,6.3,36,0,0,Not Listed,Romance,tt2402095,2017
1804,1804,FALSE,/uFOauYzJcOSpkWyAAU8NJGZ1jrQ.jpg,[18],458294,en,Menendez: Blood Brothers,"Lyle and Eric Menendez were nice, educated boys from Beverly Hills, which makes the murder of their parents even more inexplicable. Never-before-seen details emerge in this investigation into their lives.",3.83,/svTPcBSl6DozVGgQIZdOaujdwZQ.jpg,11-06-17,Menendez: Blood Brothers,FALSE,7.3,3,0,0,United States of America,Drama,tt6522678,2017
1805,1805,FALSE,/9bs3t0ChuiSpsi69I6ZDXQTmM2s.jpg,"[35, 10749]",477272,tr,İlk Öpücük,,3.83,/y1aGJVgkk06fTyPiwLIzHSCaDRb.jpg,20-10-17,İlk Öpücük,FALSE,8.4,5,0,0,Not Listed,Comedy,tt7309654,2017
1806,1806,FALSE,/eOXsdpG66OztaAHWcUqHFKD6PWh.jpg,"[28, 80, 18]",452103,zh,遊戲規則,"Two escaped prisoners join one of the most powerful gangs in Shanghai, the Green Gang, as the right-hand men of the head boss Mr. Tang. When Mr. Tang tries to gain total control over business dealings in Shanghai, he discovers his closest allies are not who they seem and turns against his own men to protect his power.",3.829,/6bmSNWKWi0oRRxOpMLDW9v40aJF.jpg,10-02-17,The Game Changer,FALSE,5.9,8,0,0,China,Action,tt5992138,2017
1807,1807,FALSE,/8lMZFqiz465SNG4WAXOEH8Wlr21.jpg,"[99, 10402]",450494,en,Joe Cocker - Mad Dog with Soul,"The turbulent life of soul and blues singer, the late Joe Cocker. A former gas fitter from Sheffield, catapulted to world stardom in 1969 at Woodstock with his legendary performance of the Beatles song, ""A Little Help from My Friends"". But in the early 1970s, Joe Cocker's inner demons nearly killed him. Overcoming his struggles with alcohol and drugs, he rebuilt his reputation as ""one of the great primal rock and roll vocalists of all time"" (Billy Joel's description). The film mixes Joe Cocker's own words, with rare archive. His wife (Pam Cocker) & family, friends and the legendary songwriters and musicians he collaborated with, tell Joe Cocker's story. The film has raw, historic, electric performance footage throughout. Extensive interviews of key people through his life include: Pam Cocker, Ben Fong-Torres (Rolling Stone magazine editor), Randy Newman, Jimmy Webb, Billy Joel, Rita Coolidge, Deric Dyer, Glyn Johns, and numerous others.",3.826,/gz9u6ur4o3TiA9kuabhzaKSF81u.jpg,17-03-17,Joe Cocker - Mad Dog with Soul,FALSE,7.3,25,335000,0,United Kingdom,Documentary,tt6679242,2017
1808,1808,FALSE,/7ZVbWmGVRNeAKTS0Ffm1vXB4mZN.jpg,"[18, 35]",464287,de,Fikkefuchs,"Burned out and lonely Rocky is almost 50 years old and has seen better times as a womanizer. One day, Thorben shows up at his door claiming to be his son. He is trying to get advice on how to be successful with women.",3.826,/wWRiQLxQrCpaant8gNaKcCMwMte.jpg,23-06-17,Bed Bugs,FALSE,5.4,21,147000,0,Germany,Drama,tt5275476,2017
1809,1809,FALSE,/5ZP5X02vynmkk5mzRWc4tdS9ijK.jpg,"[35, 18]",466701,ar,تصبح على خير,"The story of the film, in a different context of a successful and wealthy engineer named Hossam Khedive, but recently suffers from problems in his natural life resort to alternative life through a new device enters the world of dreams.",3.824,/xpq36377KiJxvezVzhZBsrJpjr9.jpg,25-06-17,Goodnight,FALSE,7.1,22,0,0,Egypt,Comedy,tt7064766,2017
1810,1810,FALSE,/j20Alu1NbdsENg7VipwszVBxenA.jpg,"[18, 35]",427028,de,Tigermilch,"Best friends Nini and Jameelah are both 14 years old and live in the same housing complex in Berlin. Jameelah's family is from Iraq and might be deported if their application for citizenship isn't approved, but right now, the girls try not to worry about these existential problems. They look forward to the Berlin summer and the school holidays.",3.823,/joMdOvqvYrEv0TxkIei9gj7nN7l.jpg,17-08-17,Tiger Milk,FALSE,6.8,16,0,0,Germany,Drama,tt6007398,2017
1811,1811,FALSE,,[10749],475812,ko,올래?! - 천사들의 도시편,People are beckoned to the Philippines to the City of Angels where they are promised to fall in love at first sight.,3.823,/n5qyICO54IiZRY3NmUC2ThCSilT.jpg,13-09-17,Are You Coming?! - City of Angels,FALSE,0,0,0,0,South Korea,Romance,,2017
1812,1812,FALSE,/bRhiq95WZrn93nCRr9jPcuWgnIN.jpg,"[18, 53]",473328,zh,暴裂无声,"Northern China, 2004. When miner Zhang Baomin returns to his home, a small and isolated mining village, his wife tells him that their son has mysteriously disappeared while shepherding his small flock.",3.819,/ldZWRUdfFkXkCYNzHJgTdVMurf2.jpg,27-07-17,Wrath of Silence,FALSE,7.1,49,0,0,China,Drama,tt6389316,2017
1813,1813,FALSE,/f2JydeIexsZO40Js4UW1SXzbgqh.jpg,"[53, 10770]",461708,es,Forsaken,"In a rural town where football is war and the quarterback is king, comes a tense re-imagining of MACBETH with a bloody twist to prove that Lady and King Macbeth didn't kill for power - They killed for love.",3.816,/y4LZfGB5yV66o029kpUu6KtxQf5.jpg,13-06-17,Forsaken,FALSE,5.4,9,0,0,Not Listed,Thriller,tt5811154,2017
1814,1814,FALSE,/A4jzGs1zlKMVCek2twbL9G4hNgY.jpg,"[18, 10770, 10749]",437667,en,Love at First Glance,"After journalist Mary Landers is assigned to write a Valentine's Day story about ""The Meaning of Love,"" her long-time boyfriend breaks up with her. On her train ride home, she finds herself trading glances with a handsome stranger who, as he exits the train, leaves his phone behind.",3.815,/aIASrUqDWiETNDdBV3a05I2mzbE.jpg,14-02-17,Love at First Glance,FALSE,6,38,0,0,United States of America,Drama,tt6338374,2017
1815,1815,FALSE,,[99],504685,en,A Taboo Identity,Sociologist David W. Wahl explores the identity work involved in Kay Parker shifting from being a legend of the adult film industry to her current occupation as a metaphysical counselor.,3.812,/ewrvvU9UJXu9m2KuSPzla5VLGOj.jpg,01-08-17,A Taboo Identity,FALSE,0,0,125000,0,United States of America,Documentary,tt6944816,2017
1816,1816,FALSE,/mTQIqIQd8puoDcn3RBYIARc7mmq.jpg,[99],464207,en,The Truth Is in the Stars,"William Shatner sits down with scientists, innovators and celebrities to discuss how the optimism of 'Star Trek' influenced multiple generations.",3.808,/7UfW2pnvACZzYoz6HUnuxtO9cJL.jpg,01-05-17,The Truth Is in the Stars,FALSE,7.1,12,0,0,Canada,Documentary,tt7104950,2017
1817,1817,FALSE,/4qvt99tA8fnAPqI3qCaqtJhlxpy.jpg,"[28, 35]",430945,nl,"Ron Goossens, Low Budget Stuntman","Alcoholic and low budget stuntman Ron Goossens has to get The Netherlands' most successful actrice between the sheets in order to save his own marriage. Will he succeed? A new outrageous comedy from the writers/directors of New Kids Turbo, New Kids Nitro and Bros Before Hos.",3.805,/36DtuxvsOM7zv4qnkJkmSkXvoZY.jpg,26-01-17,"Ron Goossens, Low Budget Stuntman",FALSE,6.2,40,0,0,Netherlands,Action,tt5637542,2017
1818,1818,FALSE,/p1Lz9P7IB9XzqvNzJPv26N9q03K.jpg,[18],428498,xh,Inxeba,"Eastern Cape, South Africa. A lonely factory worker, Xolani, takes time off his job to assist during an annual Xhosa circumcision initiation into manhood. In a remote mountain camp that is off limits to women, young men, painted in white ochre, recuperate as they learn the masculine codes of their culture. In this environment of machismo and aggression, Xolani cares for a defiant initiate from Johannesburg, Kwanda, who quickly learns Xolani's best kept secret, that he is in love with another man.",3.801,/1Ze9uIvG0YAbzAmyuhLbAqoftfQ.jpg,19-04-17,The Wound,FALSE,6.5,46,0,142684,South Africa,Drama,tt6333070,2017
1819,1819,FALSE,,[],657123,es,El Coco 2,,3.801,/aQkKWGpTlNiHoW3HcrNwUiLnvIm.jpg,05-10-17,El Coco 2,FALSE,6.5,19,0,0,Colombia,Not Listed,tt7937326,2017
1820,1820,FALSE,/dFpDKIJpptJbj0IcWVTH0fTv1ES.jpg,[28],487117,zh,功守道,"One day, Master Ma is walking down the street, suddenly he sees the words ""Huashan Sect"" (华山派) hiding between the green grass. He closes his eyes and hence the duel with different martial arts masters begins.",3.798,/pRsq4ocC58Y1kWtFEFFXYaDbGcc.jpg,11-11-17,Guardians of Martial Arts,FALSE,5.2,18,0,0,China,Action,tt7570234,2017
1821,1821,FALSE,,[],978355,ja,Halo,Rinko Kawauchi's exploration of the cadences of the everyday has begun to swing farther afield from her earlier photographs focusing on tender details of day-to-day living.,3.798,/hPryt4BtO06cjCZWHw3scrVoYtx.jpg,26-08-17,Halo,FALSE,0,0,0,0,Not Listed,Not Listed,,2017
1822,1822,FALSE,/bCOXIQtHJ5mJ7Z0EJxiKjI7jWrg.jpg,[35],430263,ru,"Гуляй, Вася!","Mitya accidentally proposed to his girlfriend. The problem is that Mitya is already married to Vasya, who refuses to grant him a divorce. Can Mitya and his friends convince Vasya to change her mind?",3.796,/iRC412zbdZw4aKZSKUpRApvAtLW.jpg,16-02-17,"Have Fun, Vasya!",FALSE,6.6,41,707503,4781454,Russia,Comedy,tt5161058,2017
1823,1823,FALSE,/xhHG0eKKD0P4tPxXJbsTvpTzlHJ.jpg,[99],453386,de,WEIT. Die Geschichte von einem Weg um die Welt,"Dokumentation about the Journey of Patrick Allgair and Gwendolin Weisser, they travelled over 100.000 Kilometres on foot and by hitch-hiking. Starting in Freiburg, Germany they start travelling East, it took three and a half years and they came through Ukraine, Russia, China, Japan and Mexico on their way around the world.",3.793,/18LACzrgCsKN53zfqko5E0TShvR.jpg,27-03-17,FAR. The Story of a Journey around the World,FALSE,8.8,34,0,0,Germany,Documentary,tt6802522,2017
1824,1824,FALSE,/cI1245MAkh7wVsR1N1VHeOYa3Kr.jpg,[35],472225,es,¿Cómo matar a un esposo muerto?,"Carolina, married to Germán, decides to put an end to her husband's deceptions and after surprising him with her new lover, she decides to leave him but now Germán has taken her daughters away and everything she loves. Germán dies but he has kept a last surprise up his sleeve and even after death, will continue tormenting Carolina.",3.793,/yZQbSUZTSL8jO8DN12XI2uhjAAV.jpg,01-09-17,How to Murder a Dead Husband,FALSE,3.5,8,0,0,Mexico,Comedy,tt6356228,2017
1825,1825,FALSE,/z0TF6eijRsu22EdamavqAzeRfIN.jpg,"[80, 18]",442014,ko,원라인,"A group of professional con artists scam poor, unsuspecting citizens with fraudulent bank loans. The scams go well for a while, but then they begin to distrust each other.",3.792,/jm5lvMIzRtRRg1uRZSw5dE9viAU.jpg,29-03-17,One-Line,FALSE,6.9,24,0,0,South Korea,Crime,tt5628332,2017
1826,1826,FALSE,/cJbD05kmKK6dBoqffnaKquuEodm.jpg,[18],488981,ja,最低。,"Based on a 2016 novel by Mana Sakura, “The Lowlife” shows the stories of three women who work in Japan’s adult video industry.",3.791,/yoAto9LMjYFmdgrKvnSdgsRtHRv.jpg,25-11-17,The Lowlife,FALSE,5.8,10,0,0,Japan,Drama,tt6563012,2017
1827,1827,FALSE,/ndLUwCclQvl02yvlqMPd8k0UpWX.jpg,"[12, 28, 35]",451914,ko,임금님의 사건수첩,A clever king of Joseon and his brilliant chronicler hunt for the truth behind a crime that threatens the throne and the stability of the country.,3.791,/12stTEgtogXWvWsgepVFj8ENf6r.jpg,26-04-17,The King's Case Note,FALSE,7.4,9,8540000,0,South Korea,Adventure,tt6817202,2017
1828,1828,FALSE,/37qX82IXoUcovHlSEFBvnQxfopp.jpg,"[35, 10749]",476144,cs,Miluji tě modře,"A timid painter falls for a charming window arranger but his inexperience, her jealous boyfriend and her sudden disappearance pose romantic challenges.",3.786,/2aA9bxwaKEzoz7Rn5V73VMIvVBQ.jpg,26-01-17,I Love You Heavenly,FALSE,4.8,4,0,0,Czech Republic,Comedy,tt5736290,2017
1829,1829,FALSE,/gHqXddZBmvu2nq1VOFFuSN98kXn.jpg,"[10749, 35]",459962,fr,Embrasse-moi!,Claude falls in love with Cécile. She is convinced that she is the woman of her life unlike her mother who knows the tumultuous sentimental life of her daughter.,3.785,/p2pg2pEg0zpk4ruQse12A3Be7Si.jpg,05-07-17,Kiss Me!,FALSE,5.6,57,0,0,France,Romance,tt6441072,2017
1830,1830,FALSE,/nSzGmbmI0XybYpgkY4QTzC7ABc9.jpg,"[99, 10402]",489065,en,Little Mix: Glory Days - The Documentary,Follow Little Mix through their Glory Days era and see the positives and negatives of being the world’s biggest girl band.,3.784,/aQlzzNWehlujk4MNj5rk2Cdp9Bm.jpg,24-11-17,Little Mix: Glory Days - The Documentary,FALSE,9.3,9,0,0,United Kingdom,Documentary,tt7578850,2017
1831,1831,FALSE,/xGb1krj3RlJ5imtWGBKwyiEuYuR.jpg,"[18, 80]",435821,ko,재심,"A taxi driver is found dead, and Hyun-woo, the only witness, charged with a murder and serves 10 years in prison. While offering pro bono services, a lawyer Junyoung meets Hyun-woo, and they begin their journey to prove his innocence.",3.78,/4nYzsSq5OQNPcffcckoarLtmHBG.jpg,15-02-17,New Trial,FALSE,6.9,33,0,0,South Korea,Drama,tt6731636,2017
1832,1832,FALSE,/6zU7CL4U0eF5rbtuvQWpE11uLVF.jpg,"[14, 12, 10751]",464334,en,Scales: Mermaids Are Real,"Siren has lived her life thinking she's an ordinary girl, in an ordinary town. On her 12th birthday, she learns that she's far from ordinary.",3.779,/9bWdpaJi5hlKsDCRWjE4tXVyxPn.jpg,21-07-17,Scales: Mermaids Are Real,FALSE,6.1,30,0,0,United States of America,Fantasy,tt4526136,2017
1833,1833,FALSE,/h8PDhZ2NivhdzpLheaUHyDo7RHj.jpg,"[18, 10770, 53]",452791,en,Secrets in Suburbia,"After discovering that her three best friends and her husband are plotting to murder her and steal her family fortune, Gloria, an otherwise kind-hearted housewife and mother of two, unfolds and exacts a deadly revenge on all who betrayed her.",3.777,/griXhyKAn6bS0D7xefLR6Zgj3Q.jpg,15-04-17,Secrets in Suburbia,FALSE,5,12,0,0,United States of America,Drama,tt6284404,2017
1834,1834,FALSE,,[],500468,pt,Cigarro Azul,,3.775,,10-07-17,Cigarro Azul,FALSE,0,0,0,0,Not Listed,Not Listed,,2017
1835,1835,FALSE,/h8ncTD3aPbALwrrRFZBGeQ1PwY8.jpg,"[99, 878]",505247,en,Life After Flash,"""Life After Flash"" looks at the roller coaster life of Sam J Jones since his role as Flash Gordon, his struggles and successes, and the aftermath of when he went up against one of the most powerful producers in Hollywood.",3.772,/tNt9KckSPJOyif43lpiLvsmjvdj.jpg,02-10-17,Life After Flash,FALSE,6.1,16,0,0,United Kingdom,Documentary,tt4917554,2017
1836,1836,FALSE,/dG36JdhCzT3Xq7KHOj8LR04ASDy.jpg,"[10749, 35, 28]",489634,ja,リベンジgirl,"Miki Takaraishi is a smart and beautiful 24-year-old woman, but her personality is not as good. She falls in love with Yuga Saito who is handsome and comes from a politician family. They see each other romantically, but Yugo Saito dumps Miki Takaraishi. To get revenge on Yuga Saito, she decides to run for prime minister. For her election campaign, she hires Toshiya Kadowaki as her campaign strategist.",3.77,/id6cc0rA5FxT2h1EYzOxuydTJsq.jpg,23-12-17,Revenge Girl,FALSE,6.1,13,0,0,Japan,Romance,tt7222296,2017
1837,1837,FALSE,/6YQ6ApwRIYe0aXweO42nSt2Gda9.jpg,"[18, 28]",485313,cn,空手道,"Half-Chinese and half-Japanese Mari Hirakawa is the daughter of a Karate coach. Since her childhood, she was forced under her father's training, and has resented Karate for as long as she can remember--her only wish is to sell the dojo after her father passes away. Following his death, Mari starts fantasizing about her life of freedom; however, she finds out from her lawyer that her father has only left her 49% ownership of the property, the other 51% was left to one of his worst pupils, Chan Keung. The two clash, and Chan has a proposition – if Mari is able to win a match in a legitimate martial arts competition, he will unconditionally give her his share of the property. Mari is trapped in a dilemma, and will have to make a choice that will change her life...",3.769,/8CUISjQJtjrsyAE1v9xWpiXuiE.jpg,02-11-17,The Empty Hands,FALSE,5.9,16,0,0,Hong Kong,Drama,tt7599050,2017
1838,1838,FALSE,/zlGqD7L7rDMmgF5jbTSAvq8ig1F.jpg,[35],400552,de,Happy Burnout,An unemployed with diagnosed burn-out is getting a therapy in a clinic.,3.767,/hDlRtP1VrXXUZiYT7doZLNVF9Z0.jpg,11-04-17,Happy Burnout,FALSE,5.8,28,0,0,Germany,Comedy,tt5584176,2017
1839,1839,FALSE,/sUnAK6VaypBQAMrYa9XU8tGcp9X.jpg,"[35, 27]",480923,en,Dead Ant,"When the 1989 ""one-hit-wonder"" glam-metal band ""Sonic Grave"" embark on a trip to Coachella in hopes of a comeback, their peyote trip pit stop in Joshua Tree incites an ""unworldly"" viscous attack, and they must ""rock"" themselves out of harms way.",3.764,/2NoqvEpApbcnSWFpbHAswOYufSQ.jpg,10-10-17,Dead Ant,FALSE,5.2,45,0,0,United States of America,Comedy,tt5265898,2017
1840,1840,FALSE,/1wstrElQgIxyrPEdzUtiL19dZF1.jpg,"[18, 10749]",482278,id,Ayat-Ayat Cinta 2,"When he became a lecturer in Eidenburgh, Fahri met Hulya, Keira, and Sabrina. The three try to make Fahri forget Aisha to continue his life.",3.763,/1P4oJzjuI2Vin2EPYQpy7Nar7C9.jpg,21-12-17,Verses of Love 2,FALSE,6.9,9,0,0,Indonesia,Drama,tt7127652,2017
1841,1841,FALSE,/n8vMv91XtHIPVrvP7sw707XPWjD.jpg,"[80, 18, 36]",461816,hi,Daddy,"This is the gritty and sensational true story of Arun Gulab Gawli, a mill worker’s son who grew up in Mumbai’s impoverished Dagdi Chawl, to become an infamous don, politician and chief rival of the most powerful crime boss of the day, Dawood Ibrahim. Daddy realistically charts Mumbai’s true crime history from the 1970s and 1980s until 2012, when Gawli was finally sentenced to life imprisonment.",3.763,/hnpO5xuVOFhEgZ30B6xomYt4tiF.jpg,08-09-17,Daddy,FALSE,5.9,8,0,0,India,Crime,tt6926486,2017
1842,1842,FALSE,/869dEUnuAQJ1sh1PjocaHVoUjQC.jpg,"[18, 27, 53]",470719,th,เพื่อน..ที่ระลึก,"Ib and Boum decide to commit suicide together in Bangkok in 1997. After reneging on the promise, the vengeful ghost of Ib returns 20 years later to haunt Boum and her 15 year old daughter, Bell.",3.762,/cYJDjGUBvCtJFdlmna6EKgjNon0.jpg,07-09-17,The Promise,FALSE,6.9,32,0,0,Thailand,Drama,tt7232438,2017
1843,1843,FALSE,/qbNlwHkpFhboFzsD3bmlhnZcRiB.jpg,[99],495967,en,Treasures from the Wreck of the Unbelievable,This cinematic journey into the waters off East Africa chronicles the story behind artist Damien Hirst's massive exhibition of oceanic treasures.,3.76,/yAIGNG683xru47466mUIEL7qUHy.jpg,01-01-17,Treasures from the Wreck of the Unbelievable,FALSE,6.1,30,0,0,United Kingdom,Documentary,tt6980988,2017
1844,1844,FALSE,/3RMrzFj5YWGlJF8fC1fEqTnSbl3.jpg,"[53, 10770]",482906,en,A Mother's Crime,"Encouraged by her lover, Danielle kills her husband and goes on the lam with her infant daughter Cali. But the cops catch her and, en route to prison, she agrees to give custody of Cali to her arch rival, her sister Nikki. But on release from prison, Danielle will stop at nothing to get Cali back from Nikki's safe and healthy home.",3.759,/y4ZGrJ2XwypWc1WRjqHqDCPlBdb.jpg,21-08-17,A Mother's Crime,FALSE,5.9,10,0,0,United States of America,Thriller,tt7444708,2017
1845,1845,FALSE,/9YDQc8ML2Wr0V1OdvK4sBmERoeF.jpg,[35],400408,en,Highway to Havasu,"During spring break, two buddies kidnap their broken-hearted friend and embark on a road trip to Lake Havasu.",3.758,/ssQ3ZLvWsbqlkbkuf0n2Le0MR0y.jpg,07-03-17,Highway to Havasu,FALSE,4.6,9,0,0,United States of America,Comedy,tt4215674,2017
1846,1846,FALSE,/d2P0uRTFrdwq38xdcYKX6QTd437.jpg,"[10749, 53]",470133,ta,திருட்டுப்பயலே 2,The life of a surveillance specialist turns topsy-turvy when a womanizer starts blackmailing his wife. The former tries to nab him using his power and expertise in technology,3.757,/snwOxyhly7D6MaYcRRcINeAYPIY.jpg,30-11-17,Thiruttu Payale 2,FALSE,6.5,11,0,0,India,Romance,tt7505152,2017
1847,1847,FALSE,/pFI3FkbQqCFJgJ5hWecOjRguNou.jpg,"[53, 10770]",463986,en,A Girl Followed,"A resentful 14-year-old girl is drawn into a seemingly innocent friendship with an older man, but the relationship turns sinister.",3.751,/cPQTV5NywWpxOJJA6pA5HRRczI.jpg,15-05-17,A Girl Followed,FALSE,5.8,16,0,0,United States of America,Thriller,tt6137494,2017
1848,1848,FALSE,/e27wsm1HGLTOffd5iA3QU3vxSUq.jpg,[99],438468,en,Bill Nye: Science Guy,"Bill Nye is retiring his kid show act in a bid to become more like his late professor, astronomer Carl Sagan. Sagan dreamed of launching a spacecraft that could revolutionize interplanetary exploration. Bill sets out to accomplish Sagan's mission, but he is pulled away when he is challenged by evolution and climate change contrarians to defend the scientific consensus. Can Bill show the world why science matters in a culture increasingly indifferent to evidence?",3.749,/S8hd9NitC0zPD950cqOG1nM6Xa.jpg,10-04-17,Bill Nye: Science Guy,FALSE,6.2,31,0,0,United States of America,Documentary,tt4853154,2017
