,Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,Budget,Revenue,Country,Genres,imdb_id,year
2515,11715,False,,"[14, 27, 878]",603565,en,Muerte: Tales of Horror,"An anthology that tells four horror stories centered around a stolen ""cursed"" comic book.",0.699,/xbN8K8ID8ja2XtU7W2QkOAJqfU8.jpg,15-05-18,Muerte: Tales of Horror,False,4.0,1,500,0,United States of America,Horror,tt6025356,2018
2516,12014,False,,[],820670,en,1882,The region is in a state of unrest. Rumors of a rabid man-beast are rife. Sightings are rare. Marama and her father Abbott remain at their home in the forest.,0.653,/8yaRvqiIuPKlzWSvstHUB2R8vFG.jpg,13-12-17,1882,False,0.0,0,500,0,Not Listed,Not Listed,tt7992862,2018
2517,12437,False,/p3K697lupCzNzyL4X5rUFvYLumU.jpg,[18],498240,en,Ace and Anxious,"Emma, an asexual graphic designer with generalized anxiety disorder, learns of the stress-reducing properties of sex, and decides to place an ad on Craigslist for a test sexual partner to determine if it will help with her panic attacks.",0.6,/mU8SYNLkuu3kE4NrpQw1Jxxgrps.jpg,04-06-17,Ace and Anxious,False,0.0,0,500,0,United States of America,Drama,tt6042008,2018
2518,12451,False,,[35],446567,en,Mouth To Mouth,"Austin, a lifeguard at an indoor pool, has a crush on Jessica, his co-worker. So to impress her, he pays young children to pretend they're drowning so he can ""save them."" Until one day, a little fireball named Ryder decides that he has plans of his own. He's going to fake drown so Jessica can save him, and he can get some mouth to mouth action with her and steal her away from Austin forever!",0.6,/9UBEQ14U72p0LwJKC4YJ34ERWzM.jpg,26-04-17,Mouth to Mouth,False,10.0,1,500,0,United States of America,Comedy,tt6640462,2018
2519,14030,False,,"[35, 28, 80]",489703,en,The Wrong People,"Greg is a desperate man. Presented with an opportunity that is hard to resist. He will have to choose between old heroes, new enemies, and family.",0.6,/b1Y5XYNJEhkm8qBeVm3kAvJdbPM.jpg,24-11-17,The Wrong People,False,0.0,0,500,0,Canada,Comedy,tt5315510,2018
2520,14919,False,,[],647612,en,Joyeux Noël,"During the first holiday season without her beloved father, a young woman attempts to recreate their traditions with his cremated remains.",0.6,/ztFCJQis3MekkewJZaf0M78vDc3.jpg,25-12-18,Joyeux Noël,False,10.0,1,500,0,United States of America,Not Listed,tt9499608,2018
2521,14948,False,,[35],560745,en,"Kinda, Sorta, Wrong","When Adriana discovers her college aged son is having an affair with her best friends ex husband, she tries to keep it a secret. Only to discover that her best friend has a secret of her own.",0.6,,01-01-18,"Kinda, Sorta, Wrong",False,0.0,0,500,0,United States of America,Comedy,tt8174580,2018
2522,11030,False,,"[18, 9648, 878, 53]",826811,en,Surreal,"When the laws of mankind no longer exist, what becomes of ones humanity when survival is their only focus?",0.884,/4jVF1TgXrlAsSxCckMpSvNfk7WZ.jpg,29-04-17,Surreal,False,0.0,0,410,0,Canada,Drama,tt6343726,2018
2523,11814,False,/gWp6FsPrsZtF0cFnU3NwYDFUFlf.jpg,[18],483710,es,Ojos de Madera,A tale of children's horror for adults. A story that intermingles fantasy and reality. The eyes of a child who perceive what adults are not able to see.,0.684,/jjOr0xO17bzzM4KvB8a9Xp1KwBM.jpg,26-10-17,Wood Eyes,False,7.8,6,395,0,Argentina,Drama,tt7438960,2018
2524,13453,False,/smt35Zl4mVchKafRG5ooRXURv2Y.jpg,[18],475137,en,In Hands Reach,"A young girl returns home to an empty apartment. She gets invited on a date but she has to finish her chores first. This would be very easy for her, but her addiction makes it a struggle.",0.6,,11-09-17,In Hands Reach,False,0.0,0,375,0,Denmark,Drama,,2018
2525,5852,False,,"[35, 27]",882052,en,Bad Ben: The Mandela Effect,"In 2016 the horror Tom Riley experienced in a home he bought at a Sheriff's Sale was captured on 21 Security Cameras in the home. What if he was experiencing this over and over again in parallel universes? Bad Ben - The Mandela Effect, gathers footage together that shows the Paranormal Experiences Tom had, seem to keep occurring.",2.249,/rFTwNa4juX1zwO7jdnIRNmYuLT3.jpg,18-06-18,Bad Ben: The Mandela Effect,False,5.1,4,300,110000,United States of America,Comedy,tt8686136,2018
2526,7911,False,/jgjP3u7gfiAQ9YiynJH3tFBePzr.jpg,[35],558117,en,Burguesinha,"When her Brazilian, senator father is arrested for involving his entire family in campaign finance fraud, a spoiled, rich, Brazilian socialite must suddenly start a new life in America without friends, money, a place to live or a greencard.",1.529,/5sV4p7sxYkZNnW98MpeEvrIMdtg.jpg,05-10-17,The Socialite,False,6.2,5,300,0,United States of America,Comedy,tt5441282,2018
2527,12752,False,/tceRQTTYhjhH7fnCbiVajpYySjQ.jpg,[18],472706,en,"She Held Me Close And Whispered ""Kill Me""",A depressed filmmaker takes on a new project that might help him break into the mainstream or drive him further into despair and reclusivity.,0.6,/q1XAnsab4FYaFfRqtwTE8gH5tvs.jpg,26-08-17,"She Held Me Close And Whispered ""Kill Me""",False,0.0,0,300,0,United States of America,Drama,tt7301082,2018
2528,13403,False,,[],514158,en,Crying,A movie based on love for music and being upside down.,0.6,,31-05-17,Crying,False,0.0,0,300,0,Not Listed,Not Listed,,2018
2529,13404,False,,[],514164,en,Cause You'll Always Be My Baby,"The narrated introduction to Lukas Kinep, invigorating and manly, assured, speaks loudly, maintains eye contact.",0.6,,30-05-17,Cause You'll Always Be My Baby,False,0.0,0,300,0,Not Listed,Not Listed,,2018
2530,13405,False,,[],514167,en,Lukas Lukas Lukas,"A movie inspired by the life story of Cat Stevens (now known as Yusuf), and his struggles as a mannequin.",0.6,,22-06-17,Lukas Lukas Lukas,False,0.0,0,300,0,Not Listed,Not Listed,,2018
2531,13406,False,,[],514171,en,Sgt Lukas,"Inspired by the beat movement, Lukas Kinep begins to appreciate literature and art, not forgetting the pipe of opium.",0.6,,16-08-17,Sgt Lukas,False,0.0,0,300,0,Not Listed,Not Listed,,2018
2532,13407,False,,[],514172,en,Once Human,The mental breakdown of Lukas Kinep as he wakes up staring at the mirror as green dots appear in his face.,0.6,,24-08-17,Once Human,False,0.0,0,300,0,Not Listed,Not Listed,,2018
2533,13408,False,/1uvIwWrppihpDNrKE0euwdLjFgh.jpg,[],514173,en,L'Homme Lukas,The story of Lukas in the 21st century as he gets enraged by all the feminist movement going overboard.,0.6,/okQFt9AVpDQ42LH5iHjezWO31QR.jpg,14-09-17,L'Homme Lukas,False,0.0,0,300,0,Not Listed,Not Listed,,2018
2534,9345,False,/9UuzeAmclp06thZL5d08sMrNWln.jpg,"[878, 35]",425840,en,The Fitzroy,"The Fitzroy is a live action black comedy set in an alternative post-apocalyptic 1950s. The world is covered in poisonous gas, and the last place for a traditional seaside holiday is The Fitzroy hotel, an abandoned submarine just off the coast of England. The film centers on Bernard, the hotel's bellboy, cook, maintenance man and general dogsbody, as he faces a constant battle to keep the decaying hotel airtight and afloat. But when he falls in love with a murderous guest, he is thrown into a mad day of lies, backstabbing and chaos. As Bernard struggles to hide her murders from the other guests and suspicious authorities, his world literally begins to sink around him.",1.25,/2kH7YOPiojD7tqE7WFUFKGdZAFN.jpg,01-01-17,The Fitzroy,False,6.8,9,250,0,United Kingdom,Science Fiction,tt2289098,2018
2535,10230,False,,"[27, 53]",552470,en,Afraid,A couple goes on a weekend getaway to a cabin in the woods. What starts as a romantic weekend turns into a nightmare when they discover they are being watched by the cabin's voyeuristic owner.,1.05,/euYEHIVwQvsyg8ARCAZiWuMfo3f.jpg,02-10-18,Afraid,False,8.3,4,250,0,United States of America,Horror,tt8623162,2018
2536,13534,False,,[99],458672,es,Las mujeres deciden,"Maria, a young Spanish doctor, works in a maternity hospital in the Ecuadorian rain forest. She is shocked about the premature pregnancies and the violence women in Ecuador have to face. She meets Mishell, an adolescent abused by her father, and Yanina, a woman who decides to perform a clandestine abortion. Maria discovers that behind unintended pregnancies often hides sexual violence.",0.6,/jdnLUkrtq3qxdentSIKGayaTJHp.jpg,06-04-17,Las mujeres deciden,False,10.0,2,250,0,Ecuador,Documentary,tt4818482,2018
2537,14304,False,,[],493424,en,West Lane Shutter,"When a young photographer stumbles into a crime scene in the quaint town of West Lane, it's up to him and his friends to figure out what to do next.",0.6,/2fPVksmFlMGwz6wCD3OI5Q42Bsg.jpg,05-01-17,West Lane Shutter,False,0.0,0,250,0,United States of America,Not Listed,tt5978552,2018
2538,14711,False,,"[35, 27]",699221,en,The Devil's Pimple,"A story about life, love, death, and a large pimple being.",0.6,/9CHVNgDlrkkBBsJnVKkhEmF3Gjd.jpg,25-08-18,The Devil's Pimple,False,0.0,0,250,0,United States of America,Comedy,tt8244726,2018
2539,9839,False,/tm7heqRAiobbPbxhVKhzS6tUa4L.jpg,"[18, 9648, 53]",527716,en,The Texture of Falling,"The lives of a filmmaker, pianist, painter, and architect collide and intertwine in a multilayered tale of love, art, violence, and power dynamics that ultimately questions, what is real?",1.153,/orfJXF5eMFEoJEHo0C2aOArAKmu.jpg,01-06-18,The Texture of Falling,False,5.0,5,200,0,United States of America,Drama,tt4631048,2018
2540,12774,False,/bAZor1foqRn2FXdIiTK6SfieIFz.jpg,"[53, 18]",472052,en,Tunnel,"At night, a man with a bag walks along boulevards and go into a park. I sit in a isolated place and open his bag.",0.6,/9F22k9f7elL5LBE66DLLaKGsJD.jpg,21-08-17,Tunnel,False,4.0,1,200,0,Not Listed,Thriller,,2018
2541,12829,False,/5aZVZ7PdysPw6mXYJXtZXlSTfZS.jpg,[99],531178,en,Free To Ride: The Documentary,"Free To Ride is the story of the relentless spirit of community leaders from across Dayton, Ohio who overcame a suburban contingent fearfully opposed to the expansion of public transit.",0.6,/giEhp8E4tXe184MC1I8u7AdIZ5H.jpg,15-02-17,Free To Ride: The Documentary,False,10.0,1,200,0,United States of America,Documentary,tt5939406,2018
2542,13819,False,,[99],419209,zh,一分鐘在中國,"Collected moments (minutes) from a stay in China, 2013 to 2014.",0.6,/sJyjUD4GAIHHF1eTQYIZR1ab121.jpg,03-06-17,One Minute in China,False,0.0,0,200,0,China,Documentary,,2018
2543,14143,False,,"[18, 36]",455627,en,Blackface,"Set in 1881, a black minstrel performer grapples with acting on stage after getting a surprise visit from his estranged father.",0.6,/4cGwQbowt4A07xrvGOiuYInl6q0.jpg,01-02-17,Blackface,False,0.0,0,200,0,United States of America,Drama,tt5970668,2018
2544,14690,False,/jUyRb4L8qLPYmkVf2uXCdPodbHP.jpg,[27],789351,en,72,Follow James as he goes through the zombie apocalypse.,0.6,/zdSpckmk4SeSpMqiVKiBtqukF7N.jpg,01-04-18,72,False,0.0,0,200,0,United States of America,Horror,tt10949696,2018
2545,13990,False,/aBv1bXSAPATISJ3h1gHuAqMqlrn.jpg,"[53, 878, 27]",612861,en,The Borer,The Borer follows a young man struggling to share his life with a parasitic organism.,0.6,/oAt11mHReeRWT7gRdl1ntrXRbPT.jpg,10-05-17,The Borer,False,0.0,0,188,0,United Kingdom,Thriller,tt6773068,2018
2546,9260,False,,"[18, 27]",404357,en,Deadwood Falls,"The town of Deadwood Falls is no more. On Christmas Eve 2003, all 479 men, women and children simply disappeared overnight. There were no footprints into or out of the snowbound town. Leaving behind all of their belongings, the townspeople vanished without a trace. Only one person was found-a man whose body was burned from head to toe and who has remained in a coma all these years. Until tonight that is-on the 7th anniversary of the town's disappearance, the mysterious survivor has awakened...",1.266,/hzfEsBBijFHNTA1bWwtAoUMSM75.jpg,31-10-17,Deadwood Falls,False,7.5,2,150,0,United States of America,Drama,tt5836422,2018
2547,11106,False,/9DRM1AE3GsaYVYl29uNY5ZRryCW.jpg,"[16, 27]",480015,en,Madhouse Mitchel,"Creeping from the halls of the maze brain, corruption and terror is woven by devils born from the denied errors of mankind.",0.879,/6ocdKNdzkuvQvpq5UQlBBwp4Hbu.jpg,20-04-17,Madhouse Mitchel,False,0.0,0,150,0,United States of America,Animation,tt6987982,2018
2548,13123,False,/fjzYDc2q0IQK4WIwOLfY9xjRp4y.jpg,[18],487173,en,Any Minute Now,"A person ponders where their life is headed, in their own anxiety-ridden mind.",0.6,/fPVJuAy48Bh5zF430FaAPiuChe3.jpg,11-11-17,Any Minute Now,False,0.0,0,150,0,United States of America,Drama,,2018
2549,14838,False,/4V7x09lb1fty7NrnU9Jl4gmeTa0.jpg,"[37, 35]",522585,en,Bad Beat,"A young man fueled by the arrogance of his opponent must win a game of blackjack at any cost, even if it means bending the rules.",0.6,/44fQNVsgrdAEttZzLn57gtR7SOn.jpg,01-06-18,Bad Beat,False,0.0,0,135,0,United Kingdom,Western,tt8378080,2018
2550,11535,False,/vyXLPdW44Z5IQr9uPLpzbQomRPs.jpg,[99],491177,fr,Sécurité nucléaire : le grand mensonge,,0.745,/8Umf6aLMH6iWfklmhh7fstpkYpM.jpg,05-12-17,Sécurité nucléaire : le grand mensonge,False,8.0,3,105,0,France,Documentary,,2018
2551,1637,False,/7IHyJ7Gsa96SAb2BeCnz2cyZu8j.jpg,"[18, 10749]",469877,en,Picture of Beauty,"In an early 20th century village, a painter with an unusual commission finds two pretty girls two model for him. The girls slowly come of age while exploring their sexuality and finding liberation in a repressed society.",7.502,/mH9ngk8aY6a96rlMRoHcSMb1Wno.jpg,14-03-17,Picture of Beauty,False,4.2,29,100,0,United Kingdom,Drama,tt6479178,2018
2552,8817,False,,[35],547894,en,Sweeney Killing Sweeney,"Aging local standup comic Sweeney, ""The Character King"", gets an opportunity to do a national cable show out of Los Angeles. The only caveat is that Sweeney must drop the locally referenced material from his act, the biggest pieces being the portrayal of his colorful Boston ""characters,"" that have become a staple of his home field success. Sweeney makes the hard decision to stop doing the characters. But, to his dismay, the characters ""come-to-life"" and seek their revenge; they try to kill Sweeney.",1.381,/sbv7D42PASUQne4RwgZMD97Uc9s.jpg,11-09-18,Sweeney Killing Sweeney,False,9.0,1,100,0,United States of America,Comedy,tt7477820,2018
2553,9769,False,,"[18, 80]",602652,en,Untouched,"Untouched is the story of a reluctant attorney's struggle with inner demons while defending a teenage girl accused of murdering her newborn. When the ""Hostess City of the South"" is rocked by the horrific crime, Mitchell Thomas III becomes strangely compelled to defend the firm's newest client. Mitch and the girl connect and her circumstances exhume memories that begin to consume him. While his mother (Eleanor) rallies for a quick resolution in order to save the prestigious reputation of the girl's father from tabloid embarrassment, Mitch digs deeper into the Tybee community that hides the secret to the girl's pregnancy. The more he uncovers about his client's history, the more he drinks to escape the demons from his own past. Mitch realizes that in order to save this young woman, he must face the darkest events of his past. He works against his mother and an unforgiving city to acquit the young woman and mend is his own crippling wounds.",1.164,/ibu6Lx9dVsNJ0PTLNYhspGuWg2K.jpg,02-03-17,Untouched,False,3.0,1,100,0,Not Listed,Drama,tt2265651,2018
2554,10833,False,,[],691806,en,Инопланетный Кошмар Х,"2025 year. Alex and Victor return to Earth, only to understand that the native planet has turned into ruins, sprouted jungle, and the streets are scouring for the survivors of evil alien reptilians. And only after uniting with the warrior known as the Obsessed, Alex and Victor have a chance to repel the space invaders.",0.914,/ag6zsVtN9CAscl8RQF0hZqcOiqA.jpg,03-03-18,Alien Nightmare X,False,8.0,1,100,0,Not Listed,Not Listed,tt8086288,2018
2555,11036,False,,"[27, 18]",534506,en,Good Morning,A young woman and her father adapt to terrifying changes they never expected.,0.884,/4EaZVhsaWX0EQPkPL9Dszu5W2mr.jpg,27-07-17,Good Morning,False,0.0,0,100,0,United States of America,Horror,tt6957170,2018
2556,13103,False,,[],484221,en,Are You Afraid Yet?,"When the game show ""Are You Afraid Yet?"" starts to loose viewership, the producers twist the rules of the game in a desperate attempt to boost ratings.",0.6,,25-08-17,Are You Afraid Yet?,False,0.0,0,100,0,Not Listed,Not Listed,tt7316570,2018
2557,13336,False,/9buKWucaYItPMfYTMPXZlW352Do.jpg,[27],482888,no,Wettlaufers enke,Cruel and controlling Mr Wettlaufer turns into a monster as Mrs Wettlaufer escapes into madness and violence.,0.6,/yDTj0UPwyChNOFTZBR68EDt5TUC.jpg,21-10-17,Wettlaufers Widow,False,0.0,0,100,0,Norway,Horror,tt5859042,2018
2558,14051,False,,"[53, 27, 18, 9648]",490317,en,Infract,"Michael, a troubled teenage boy, and his group of friends notice strange occurrences in the house, which may be linked to the tragic history of Michael's family.",0.6,/yFgTkIi50z0mJ71MO5UdN45wwYh.jpg,25-11-17,Infract,False,7.0,1,100,0,United States of America,Thriller,tt7681340,2018
2559,14110,False,,"[99, 35]",491875,en,Ignoring It: The Big Ba$il Story,A documentary about an up-and-coming young rapper with big aspirations.,0.6,/6LSZyyWPNPLO8uNGDbQvHN9LvNj.jpg,15-10-17,Ignoring It: The Big Ba$il Story,False,0.0,0,100,0,United States of America,Documentary,tt7673878,2018
2560,9515,False,,"[35, 10749]",501061,es,Sisterland,,1.205,/se0S6MirSIwDB2w6D77aJwm809t.jpg,13-12-17,Sisterland,False,10.0,2,96,0,Spain,Comedy,,2018
2561,5267,False,/ts9RQzgMs41N3c5YTsreM7sornS.jpg,"[14, 27, 53]",422047,en,The Dwarves of Demrel,"In this steampunk fantasy adventure, a collapse imprisons three dwarven miners who must now work collectively to combat starvation, despair, and a mysterious creature.",2.544,/58hU0npVxg2aHStnW7cEGSk5MlN.jpg,14-05-18,The Dwarves of Demrel,False,5.4,11,93,0,United States of America,Fantasy,tt4836580,2018
2562,6824,False,/3tW3OgZ3vdgUQVLqvS29UB1oTj3.jpg,"[16, 53, 18, 36]",551641,es,Olimpia,"The film tells the story of Raquel, Rodolfo and Hernán, members of a brigade at the UNAM during the student movement in Mexico in 1968. Through their photographs, films and writings, we will know the history of the day that the army took the university and how their students united, shouted and never forgot.",1.846,/my9vUV1un8XWyDkjgEpLwNS3iS6.jpg,02-10-18,Olimpia,False,6.5,9,80,0,Mexico,Animation,tt8416930,2018
2563,7249,False,/826t6v3TDIVN6jXkFWjzyfb162I.jpg,[18],465092,he,Love Birds,"A man and a woman meet eachother in a hotel suite for a day full of fantasy, they are celebrating their 10th wedding anniversary and this is their routine celebration. But this year is different. Through this day secrets, lies, will coming out while they are both living their sexual fantasy.",1.725,/d1s5qKGZLCRqXby2yBXXA0BKsqN.jpg,06-07-17,Love Birds,False,6.7,3,74,0,Israel,Drama,tt6076004,2018
2564,9918,False,,"[53, 27]",813408,es,Estigma,,1.134,/cho88Gmipwss1cU98ySRkV7Bkxy.jpg,16-11-18,Estigma,False,0.0,0,60,0,Not Listed,Thriller,,2018
2565,7536,False,/hkmdfgGwoBvinv2A1iGMxrpoIzu.jpg,"[18, 80]",504181,en,Broken,"Logan, an ex-gang leader, has left the gang life to raise his daughter Tori. But when Tori is murdered by an opposing gang in town, Logan must choose forgiveness or revenge.",1.638,/dPZAui1G4XmzhyPzJF7WKRYDhUp.jpg,01-02-18,Broken,False,6.7,3,58,0,New Zealand,Drama,tt5932800,2018
2566,10968,False,/Gef4niTBhoFbKY8d8kblMSF7hB.jpg,"[18, 10749]",557778,en,Ve Hayat,Story about a man and a woman which takes place near a lake,0.894,/mNAptDOiK4sjkEScIu5HWp70KDJ.jpg,05-12-18,And Life,False,0.0,0,53,0,Turkey,Romance,tt9205752,2018
2567,5433,False,,[878],607285,en,Lifelike,A heartbroken woman orders a lifelike android so she can have one last moment with the man she loves. Will she finally find the closure she has been looking for?,2.449,/kkFDwrAtUsTDGs578IGVq7hRuA0.jpg,04-01-18,Lifelike,False,6.0,1,50,0,Not Listed,Science Fiction,tt7837058,2018
2568,6967,False,,"[27, 53]",484701,en,Cain Hill,"A group of documentary filmmakers are filming a TV special about the events which occurred at the famous and mysterious abandoned Cain Hill asylum many years earlier, and the unexplained abductions and murders that have occurred at the site since then. The group soon learn that one of the inmates never left Cain Hill at all.",1.797,/i6YxLDvxOEa7LOAxTMrHxmEsou8.jpg,21-04-17,Cain Hill,False,3.8,4,50,0,United Kingdom,Horror,tt5891704,2018
2569,11176,False,,"[99, 10402]",486434,en,Seeds of Success - Alvin Queen,"Alvin Queen is one of the best jazz drummers of all time.  A child prodigy, he played with the greatest masters (Oscar Peterson, Dizzy Gillespie, Dexter Gordon, Pharaoh Sanders... )  He is also a very nice person who has a lot of wisdom to transmit.  He shows it beautifully in this first episode of ""Seeds of Success"".",0.854,/4KrAXhAJygIEdHyHRdNb6o5cARh.jpg,11-11-17,Seeds of Success - Alvin Queen,False,0.0,0,50,0,Switzerland,Documentary,,2018
2570,13446,False,/vQBELEToi0LJeoJi3MT0R3jDjeh.jpg,"[35, 27]",475066,en,Vacancy,A group of friends try camping when something lurking outside ruins the fun.,0.6,/wyoSwP8TT2jcOULpE5ZzLww4OLE.jpg,27-10-17,Vacancy,False,9.0,1,50,0,United States of America,Comedy,,2018
2571,10844,False,/oBo0bI3idyFIb670wnrjSEsEWJo.jpg,[99],510720,en,Lambo,Aarron Lambert is a controversial man that provokes the system and inspires the public. A cinematic documentary following the struggles and successes of a voice that must be heard from childhood through to adult life.,0.912,/30sGXKjbbyHdH2EQcq70fNVIDpp.jpg,28-02-18,Lambo,False,0.0,0,48,0,United Kingdom,Documentary,tt7496048,2018
2572,13988,False,,[9648],612825,en,Draugur,"Whilst in his dressing room awaiting to go on stage, author Philip Radford is unexpectedly visited by an old friend, much to his concern.",0.6,/rsrQOYZQSgC9GO7mS3puGZj5jmA.jpg,10-05-17,Draugur,False,8.0,1,37,0,United Kingdom,Mystery,tt6772352,2018
2573,11424,False,,"[28, 18]",900194,en,GAIA,A former victim of human trafficking turned vigilante is now forced to face the man who sold her when she was just a teen.,0.773,/36fClWwhdJJJecFU4sw9nrq2rmR.jpg,23-03-18,GAIA,False,0.0,0,25,0,Not Listed,Action,tt7467672,2018
2574,13558,False,,[],496888,en,Cinematic Mistake Christmas Special,The Actual Ethan reviews two bad Christmas movies in the very first Cinematic Mistake holiday special.,0.6,/a6APNLvoWzNKbCbSvpLQzOaFbY9.jpg,21-12-17,Cinematic Mistake Christmas Special,False,0.0,0,20,0,Not Listed,Not Listed,,2018
2575,5947,False,,"[27, 53]",472814,en,Deviance,Two very different young men struggle to keep their grisly crimes a secret in a small town.,2.204,/zCdhtRWbIUCJv0eA4znFhEo99FB.jpg,01-01-17,Deviance,False,4.0,4,18,0,United States of America,Horror,tt4386918,2018
2576,14931,False,,[35],485200,en,Multiplex 10,"MULTIPLEX 10 centers around the lives of the movie-loving and customer-weary staff of the Multiplex 10 Cinemas. Kurt is an usher, pining for that special someone to share his love of horror movies. The newest hire, Jason, is a film snob who just needs a freakin’ job, okay? Jeez. Despite their differences, the pair will make fast friends — unless they kill each other first.",0.6,/5eJ1qsAvDywUcHhbATfmSyelSWL.jpg,26-10-18,Multiplex 10,False,5.0,1,17,0,Not Listed,Comedy,tt7177260,2018
2577,11944,False,,[18],508746,en,Token,A student named Kemi O has to understand the hardship being the only black student.,0.659,/een4EBG7Z7M2ceMNkwehr9F1krk.jpg,29-04-17,Token,False,0.0,0,16,0,United States of America,Drama,tt6857414,2018
2578,10667,False,,[99],529635,en,Greetings from Tromaville!,"Greetings from Tromaville follows the history of Lloyd Kaufman and Troma Entertainment. Lloyd, along with his partner Michael Herz, founded Troma in 1974. Troma is an independent film company that has produced edgy, bold, humorous, and sometimes ""over the top"" films for more than 40 years.",0.942,/lTmWJPByGTVYd0HVWiGXq9qldz2.jpg,30-11-17,Greetings from Tromaville!,False,0.0,0,15,0,United States of America,Documentary,tt7677184,2018
2579,14227,False,,[],630986,en,Stand By,"A couple of young criminals, André and Orlando, receive a tremendous setback that causes their paths to separate. Some time later, friendship and work will make them meet again, but Orlando is no longer the same. One more job with André and he will get something he craved for years",0.6,,30-12-17,Stand By,False,0.0,0,15,0,Not Listed,Not Listed,,2018
2580,11489,False,,[99],483876,en,Dead Man's Line,"On the morning of February 8, 1977, Tony Kiritsis walked into an office on East Market Street and wired a shotgun to mortgage broker Richard Hall’s head. After making a 40-minute 911 call that ran the emotional gamut from polite respect to seething rants and tearful breakdowns, Kiritsis then paraded Hall along the streets of downtown Indianapolis followed by a cadre of police and media who were unable to do anything other than watch the event unfold. Kiritsis went on to hold Hall captive for three days as SWAT snipers, the bomb squad, and FBI looked for a way to disarm him without Hall being shot. The crisis culminated in a shocking press conference broadcast live on TV",0.755,/xtUAnWsPcWw2kvFjDqZ4nXEWwql.jpg,08-02-18,Dead Man's Line,False,7.3,4,10,1,Not Listed,Documentary,tt7921182,2018
2581,9353,False,/gtgcrKE4l1HHhHX0axETP2lHCTk.jpg,[18],603979,en,The Night...,A young man and woman fall in love one fateful night.,1.248,/a4fxr7ksMKIbzWbOmNa9uWOT4nI.jpg,24-04-17,The Night...,False,10.0,1,10,0,United States of America,Drama,,2018
2582,9857,False,/uBFB5463wpJ7nA9TFoQNcTRypsO.jpg,"[28, 12, 35, 80, 10402]",488077,es,Caracas Vice Vol. 2,"Ryan of the DEA will face again the most dangerous drug lord of Venezuela, this time with new friends, in 1983.",1.146,/pEwOMuikKLHnqgTwOIfP2Ya4ku7.jpg,18-11-17,Caracas Vice Vol. 2,False,10.0,1,10,0,Venezuela,Action,,2018
2583,10374,False,,"[53, 80]",502227,en,Counterfeiters,"Filmmaker Bryce Hirschberg makes an auspicious directorial debut with this crime thriller centered around recent college graduate, Bridger (Hirschberg), and his desperate attempt to save his dying mother with the help of his friends, and his do-it-yourself method of counterfeiting money. Winner of 15 awards in over 20 international film festivals including Best Picture and Best Actor, COUNTERFEITERS takes you on a journey through Bridger, and his friends', final night of counterfeiting money before all hell breaks lose.",1.011,/4u0n3rlJZXxLfrR23eOGqCjAzpQ.jpg,03-11-17,Counterfeiters,False,8.0,2,10,0,United States of America,Thriller,tt6710772,2018
2584,11337,False,,"[10749, 35]",576332,en,Le Cafe Parisien,Acclaimed Margot Pictures screenwriter James Cummings returns in his debut commercial short with two-time cinematographer Warren Bradley in this bittersweet tale about living in the moment.,0.809,,02-11-17,Le Cafe Parisien,False,0.0,0,10,0,Not Listed,Romance,,2018
2585,14730,False,,"[18, 10402]",639157,pt,O anúncio me falou outra vez,Accompany Seu Madruga's inner trip of resolve as he finds peace in his last breath.,0.6,/aIteXev0AiSdxLVkKR5n9nKRRYX.jpg,01-01-18,The Advertisement Told Me Once Again,False,0.0,0,10,0,Not Listed,Drama,,2018
2586,9688,False,/nJLqSFWMd3YEeREByn9YbyHtmXH.jpg,"[28, 35]",440454,te,Luckunnodu,"The ironically-named Lucky gets embroiled in a heist when a friend hands him a bag of cash, which was stolen from a don, who stole it from the bank, and will not rest until he recovers it.",1.176,/aKgfpz5ijRIkYDnTR3ZOzjHYrUc.jpg,26-01-17,Luckunnodu,False,5.0,1,9,15,India,Comedy,tt6237548,2018
2587,12855,False,,"[53, 27]",469971,en,Thanatophobia,A trio of teens up to no good in a graveyard discover that the line between the world of the living and the world of the dead is not as clear as we think it is.,0.6,/zCM5m8qSE2aYl7HodYtY1ZCmsXg.jpg,23-05-17,Thanatophobia,False,10.0,1,5,300,United States of America,Thriller,tt7020762,2018
2588,8944,False,/iHlvabF00QzkZP6a7VsmwPVsNmR.jpg,"[18, 99]",540842,en,"Come on In, We're Dead","The true story of the deadliest shootout for lawmen in US history as ten police officers and one civilian went to arrest two brothers for murder on January 2, 1932, just outside Springfield, Missouri.",1.351,/2e2D2MyxvSmthSsjJg8KseH8Mau.jpg,08-07-17,"Come on In, We're Dead",False,8.0,2,3,0,United States of America,Drama,tt2928904,2018
2589,14685,False,,"[28, 878]",843214,en,Martian,"During an expedition to Mars an accident occurs and the ship carrying the astronauts crashes with a single survivor, who tries to maintain his sanity and survive with the help of a robot while waiting for the most unlikely rescue",0.6,,07-06-18,Martian,False,0.0,0,2,4,Not Listed,Action,,2018
