,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
1536,False,,[36],939460,sa,Taya,"The life of Thatri, wife of the elderly Raman Namboodiri of Kuriyedath Mana in Thrissur, who questioned the judiciary and patriarchy of her time, had far-reaching consequences that are relevant even today.  Smarthavicharam was a kind of inquisition that examined the moral conduct of women from the Namboodiri community. The last trial of its kind ordered by the king of erstwhile Kochi, the Smarthavicharam of Thatri in 1905 looked into allegations of adultery against her.",0.6,,2022-03-03,By Her,False,0.0,0
1537,False,,[],939467,en,Devil Put the Coal in the Ground,"Uniquely structured upon the personal storytelling of native West Virginians, Devil Put The Coal In The Ground is a meditation on the suffering and devastation brought on by the coal industry and it’s decline. From the realities of a crumbling economy, to the ravages of the opioid epidemic, to the irreparable environmental damage and its tragic impact on human health – the film is a cautionary tale of unfettered corporate power, and an elegy to a vanishing Appalachia.",0.836,/2zKzpNrN3INHyivHvyzlOp1FB9M.jpg,2022-07-30,Devil Put the Coal in the Ground,False,8.0,1
1538,False,,"[35, 10749]",939471,pl,Szczęścia chodzą parami,,0.6,/dc3qqJ6XfjCGqRnWzKLEop3nWaQ.jpg,2022-09-02,Szczęścia chodzą parami,False,0.0,0
1539,False,/xRnbubdWl5M6V3YnHpPWD8HAzUE.jpg,"[10751, 35]",939475,pl,Za duży na bajki,"In Waldek's life, filled mainly with computer games, there is a real earthquake. During her absence, mum stays under the care of a crazy and unpredictable aunt, who introduces discipline that has been alien to him so far and imposes new duties. But although an extraordinary relative gives Waldek a real survival camp, the boy also receives the most valuable life lesson from her.",12.117,/mwT58VqFZyAeQbscfynxtroqaft.jpg,2022-03-18,Too Old for Fairy Tales,False,6.2,40
1540,False,,[],939478,fr,"Le Doc Quotidien, un an chez les petits champions",,0.6,,2022-02-16,"Le Doc Quotidien, un an chez les petits champions",False,0.0,0
1541,False,/joKNUcMX5wGDqaUZ4goqfZ1KfwS.jpg,"[35, 18, 53]",939500,ml,കൊച്ചാൾ,,1.891,/nxhbdU3vYErqStdia3KpTMyyKT0.jpg,2022-06-10,Kochaal,False,8.0,1
1542,False,,[18],939513,ml,ദി ടീച്ചര്‍,,23.894,/szlck49swaimG1UlITTiCa2F1Gy.jpg,2022-12-02,The Teacher,False,0.0,0
1543,False,/hiI6Ts7KjmPrjKebAWPhA6JXecM.jpg,"[35, 18, 10749]",939514,en,The Sound of Violet,"Desperate to find a wife, Shawn goes on one awkward date after another until he meets Violet. He thinks she’s his soulmate, but his autism and trusting nature keep him from realizing she’s actually a prostitute. Violet realizes something is different about Shawn, and it’s not just because he has a condition that allows him to “hear” colors. Shawn thinks he’s found a potential wife, while Violet thinks she’s found her ticket out of her own trapped life. Based on the award-winning novel.",2.069,/p7BhO0ag6sLQHIvkn2xD1wKajIA.jpg,2022-04-29,The Sound of Violet,False,0.0,0
1544,False,,[18],939518,es,La Pampa,,0.6,/rdqFsaEjLYkYfEFvLBDitAKROAK.jpg,2022-06-24,La Pampa,False,2.0,1
1545,False,,[18],939535,es,Ainur,"After filming in Seville, García Pelayo and his team moved to Kazakhstan to shoot Ainur, a film about "" love, moderna arquitectura, echoes and bicycles” (G. G. P. dixit). Víctor (Víctor Vázquez, El brau blau, La vida sublime), who lost the love of his life in an accident, Ainur, a young Kazakh, returns in search of his tracks to that country with his friend Pablo, secretly in love with Ainur, and his new girlfriend, Olivia, who prepares a documentary about the city, a mixture of tradition and avant-garde.",0.6,/9ONlyEYyHYF56gahVzzHJ5xGtL0.jpg,2022-02-25,Ainur,False,0.0,0
1546,False,/2xjzuGI6VYr5THI1aW9jzJdgoy4.jpg,[37],939538,en,One Night's Stand,Two rivals meet under a bridge for a deal,0.656,/dNDA1ih1mrOGGzaB1InEeQXfBLh.jpg,2022-02-21,One Night's Stand,False,0.0,0
1547,False,,[35],939557,es,Seductores Irresistibles,,0.6,/cx98TpMEUnD9Rrh074nxMBY593q.jpg,2022-06-02,Seductores Irresistibles,False,2.0,1
1548,False,/zFr28ut1TtQX6R274ZNvqj31jT4.jpg,[99],939562,lv,Melbārdis,,0.6,/fe9AmSFuJtwhUVYGSWiiliGhZ5v.jpg,2022-02-14,Melbārdis,False,8.0,1
1549,False,/ohfwSmfTAdYStqMEeZ4i05f9yPC.jpg,"[10770, 35, 10749, 18]",939575,en,"Love, Classified","Romance novelist Emilia is a whirlwind who blows back into the lives of her adult children, Taylor and Zach, under the pretense of a book signing arranged by her hometown's local book shop. As Emilia tries to reconnect, Taylor and Zach explore new and past relationships through an app that boasts old-fashioned human connection by way of the classified ad. Zach is given a chance to heal old wounds while Taylor matches with a woman that changes the way she's always thought about love.",9.43,/h6oA5yWqcCyZ0q5358059jz5f8b.jpg,2022-04-16,"Love, Classified",False,7.3,28
1550,False,,"[18, 35]",939576,ro,Lebensdorf,"Ducu is a a 45-year-old Romanian writer facing a midlife crisis. He leaves Bucharest to be part of a creative residence in Berlin and in an attempt to rebuild his life. He swings between two countries and two women: Andra, his hot-tempered wife, who wants a divorce, and Giulia, Ducu's love from his youth, who lives in an eco-village in Germany - Lebensdorf. Looking for an answer, he goes through a series of strange, funny and even eye-opening events.",0.6,/kxT8SeEz2A674biqGYdt2M0SWFE.jpg,2022-02-11,Lebensdorf,False,5.0,1
1551,False,/mgTtob0PxoBkJQ6Z6QyDvqzYuYm.jpg,"[10749, 35]",939589,fr,Ima,"The French romance follows musician Dadju and his love story with the hypnotizing Ima. Dadju returns to his home city Kinshasa to perform in a concert. Laetitia is a big fan, but after she finds out that Dadju's concert is sold out, she relies on her father's connections with her boss Yavan to find extra tickets. Yavan invites Dadju to participate in a private concert. Seeking to seduce Laetitia's sister Ima, Yavan hosts the concert, but fate intervenes when Dadju falls in love with Ima at first sight.",1.077,/zjlUaiZqw7z9Hqb8QE2YeNcIDT.jpg,2022-05-11,Ima,False,4.6,9
1552,False,,[18],939598,de,Dear Darkness,"The white, gray and black rooms of a common past and the separate present, the surrounding dreams and fantasies about one‘s own life and the lives of others: when Olga, Yvonne and Manon - three former best friends meet again after twenty years, the facades of their life contracts are removed layer by layer. But they separate again before the résumés collapse.",0.6,/pdGfPDjuIhWZNm7I55IH4ZcgZiF.jpg,2022-02-24,Dear Darkness,False,0.0,0
1553,False,,[18],939600,en,Lone Wolves,A single father begins to suspect his volatile teenage son of planning a criminal act.,0.6,/3UNitJuP75A3NqaYtG6gN6c2V3N.jpg,2022-02-17,Lone Wolves,False,0.0,0
1554,False,,"[99, 80, 10402]",990608,en,The Music Industry’s Darkest Secret,"The music industry has an infamous history as one of the shadiest. ""The Music Industry’s Darkest Secret"" takes a look at its dark side, between the ties to organized crime to the rigging of the charts. A tour through the stories the music industry would probably like to ignore.",0.715,/zO5PLYixrgn0y3HG6v65VbhnsUL.jpg,2022-07-03,The Music Industry’s Darkest Secret,False,0.0,0
1555,False,/CsLu7RIGa3CB6wPk7EAN3smdwr.jpg,"[18, 35]",990610,zh,笑闹无底洞,"Another ""Journey to the West"" story about series of love entanglements that occurred after Tang Seng met the rat spirit in the Bottomless Pit.",1.299,/sPhteSJUGElygNr6Lmyy1lBTAOn.jpg,2022-06-19,Monkey King: The Bottomless Hole,False,0.0,0
1556,False,/5gh5qC9TfqQoHBdBMAuMTc2Q37R.jpg,[],990625,en,The Black Pack: Excellence,Features special guests to commemorate Juneteenth and celebrate Black excellence and culture with musical and dance performances.,0.954,/9A7xJBDCTHneRFw9Mw4Y6sxfYK4.jpg,2022-06-19,The Black Pack: Excellence,False,0.0,0
1557,False,/r0cU96ji0zVC5QSRbyu6K7GAIWm.jpg,[35],990628,fr,Pablo Mira dit des choses contre de l'argent,,0.6,/3xiklPAAUlRgcWntU1ZYAL2Tpmd.jpg,2022-06-21,Pablo Mira dit des choses contre de l'argent,False,0.0,0
1558,False,,[],990638,pl,Negatyw,,0.6,/llEZPg0ovOZYU6vJdHd0AlFdKzT.jpg,2022-06-17,Negatyw,False,0.0,0
1559,False,,[18],990645,ro,Rondul de noapte,"Women and men in the middle of the night, without their own clothes, without personal papers and money, without their car keys and mobile phones. In a deserted city the only solution would be, regardless of how far home is, to walk alone all the way there.",0.606,/wEuXb2Oz7rCk8SO3Gac9ZMEgonc.jpg,2022-06-17,Night Patrol,False,0.0,0
1560,False,,"[16, 35]",990652,en,Clever Girl - How to Train Your Dinosaur,"Animation in the style of an old VHS training video by Cressa Maeve Beer, commissioned by Alamo Drafthouse to be played in front of Jurassic World Dominion (2022).",0.6,/ij8u8Jzlgl53QqMueQCgqYvIa1S.jpg,2022-06-10,Clever Girl - How to Train Your Dinosaur,False,0.0,0
1561,False,,[27],990657,es,Mis XV,"Karen is the shiest girl in the class. She is making a special sweet sixteen party. Andy, Ximena and Gonzalo are her guests… Let’s celebrate the magical moments she had with them during the middle school days!",0.6,/iCopIDzXNErkTnantgsTRufsOHF.jpg,2022-09-12,Mis XV,False,0.0,0
1562,False,/3BISGEsu5yXtiR9OiqO4RpUobn0.jpg,"[10749, 35]",990659,en,My Favorite Girlfriend,A man falls in love with a woman who has multiple personalities.,3.598,/96QNGHUxxA45c4q6bdr1T0NO0yD.jpg,2022-08-05,My Favorite Girlfriend,False,5.2,9
1563,False,/oBBL0XD06adGVZAKnUx1dEEfAu7.jpg,[27],990663,ja,ほんとにあった！呪いのビデオ95,"95th entry in the popular ""Honto ni Atta. Noroi no Video"" series.",0.66,/p2N3UNho9S2nE7hRaZZZCX49TY4.jpg,2022-03-09,Honto ni Atta! Noroi no Video 95,False,0.0,0
1564,False,,[18],990670,en,LAURYN LAZARUS,Only Death Will Show You How To Live.,0.6,/lCklXwCbOKEDXZ4o8nESLWBLWls.jpg,2022-06-11,LAURYN LAZARUS,False,0.0,0
1565,False,,[],990673,pt,I - II - III - IV Pilares para um futuro,,0.6,/yBzRcqdbRwZdof2WISFgoygTUt7.jpg,2022-07-02,I - II - III - IV Pilares para um futuro,False,0.0,0
1566,False,,[99],990681,pt,A Ilha dos Gigantes,,0.6,/9r9Ur6qstOUUsMeNgKdqBarKdol.jpg,2022-06-08,A Ilha dos Gigantes,False,0.0,0
1567,False,,[],990682,en,スターダムゴールデンウィークファイトツアー,"was a professional wrestling event promoted by World Wonder Ring Stardom. The event took place on May 5, 2022, in Fukuoka, Japan at the Fukuoka Convention Center, with a limited attendance due in part to the ongoing COVID-19 pandemic at the time.",1.243,/qGs4bjRg2ympJNQWmxChB1qM3tb.jpg,2022-05-05,Stardom Golden Week Fight Tour,False,0.0,0
1568,False,/7NlrhjqlwoL0gwKLZ1eaGYQsIEA.jpg,[99],990683,en,Secret Space UFOs - In the Beginning - Part 1,"This documentary catalogues and examines early space age anomalies and UFOs. Cary and Stanton demonstrate NASA's interest in UFOs through astronaut testimony, examinations of declassified documents, and a history of cover up.",2.233,/ocpXUpCYc56WXUolnW3XPALXLRo.jpg,2022-05-01,Secret Space UFOs - In the Beginning - Part 1,False,0.0,0
1569,False,/3TvIjfdYqmArhI9SJFV6psJ9oYq.jpg,[10402],990684,pt,Felipe Vaz apresenta: TERRA DE MULHER BONITA,,0.6,/4EOHPl9f0cwivZTG4XtrQ6cBSla.jpg,2022-05-26,Felipe Vaz apresenta: TERRA DE MULHER BONITA,False,0.0,0
1570,False,/yUXcaa52NAoWcGNUaduEOngiGBZ.jpg,[18],990685,es,Heroics,A group of young people gather as usual to hang out. The conversation leads them to touch on the topic of adolescence and how a young person relates to life in a particularly nostalgic and melancholic way. Heroics is a TEASER of a series of projects called NOSTAGIA CITY,0.6,/ApQhfCpbIFMnHlYtxlYvQGWkfUW.jpg,2022-06-21,Heroics,False,2.0,1
1571,False,/q8vPf3bFLNuGc5A36rCvdAzOYee.jpg,[10402],990688,en,Harmonious Live!,"The live event celebrates the power of music with a medley of classic Disney music reinterpreted by a culturally diverse group of 240 artists from all around the world, all performed by a live orchestra and ensemble of international vocalists.",1.876,/cs91sX578XbpXhopT5L6FNEnTct.jpg,2022-06-21,Harmonious Live!,False,7.0,4
1572,False,/cajsVCJXosfpJkdvA0kxk3Mdwgh.jpg,[53],990691,da,Kærlighed for voksne,The thin line between love and hate turns deadly when a wife discovers her husband’s affair — and they both take extreme measures to get what they want.,25.72,/mNSqObjKszcxr55buQafQF9ARiC.jpg,2022-08-26,Loving Adults,False,6.4,179
1573,False,,"[27, 16]",990695,en,The Land Between the Lakes,"A newly promoted detective tries to solve a mysterious case that leads him to a small town, but is he more involved in the case than he thinks?",0.84,/hHpCLpdh2dPX09dCRMqXh4TrM2P.jpg,2022-06-08,The Land Between the Lakes,False,0.0,0
1574,False,,[],990698,ko,기브 뎀: 사라진 자들의 비밀,"Is a man's life his own?' What would happen if the trace of life disappeared from this world? A shocking fantasy-mystery drama that an elderly man who died and survived an hour later experiences as he rapidly becomes younger every day.",0.6,/dP6qzvsGEZ4QBnR1cVboVvydQTS.jpg,2022-07-01,Give Them : Secret of the Lost,False,0.0,0
1575,False,,[10402],990700,en,"The ""There seems to be no sign of intelligent life anywhere"" Musical","The musical for the popular Toy Story internet meme, ""There seems to be no sign of intelligent life anywhere"".",0.6,/rPWSU01XXiHihD3BzhshwPIIazy.jpg,2022-06-21,"The ""There seems to be no sign of intelligent life anywhere"" Musical",False,0.0,0
1576,False,/jQ25D3kjRqEow0pT9XId77khU58.jpg,"[28, 35, 18, 14]",990701,ko,Re-BORN(리-본),"Synopsis 1. ""Today's Superpower"" (26min, 오늘의 초능력, o-neul-eui cho-neung-ryeok) by Lee Min-seob People who claim to be able to use superpowers once a day gathered! But why can't they use their superpowers? Do they really have superpowers in the first place?  2. ""1+1"" (30min, 1+1) by Han Jay ""Toot! I'm 1+1!"" One day, the same alter ego as me appeared!  3. ""Jangah & Chichung"" (35min, 장아치청, jang-a-chi-cheong) by Kim Tae-hoon-II ""Burp!"" Once you start burping, there's nothing you can do. A comedy action movie limited to 60 minutes, filled with real superpowers by superheroes.  4. ""LOVE SICK"" (23min, 러브씩, reo-beu-ssik) by Jung Seung-hoon A year after the end of the zombie crisis, Seung-beom prepares an unforgettable proposal for his girlfriend Ji-yoon who saved him.",1.4,/6o2bebPFlGEw2Ql1IYz1wT29utl.jpg,2022-06-30,Re-BORN,False,5.0,2
1577,False,,[99],990713,es,Elepé: Caracas en Vinilo,"Through the testimony of several personalities that are part of the vinyl culture of the city of Caracas, the beginning of the sale and printing of vinyl records is told, the consolidation of the current culture through vinyl fairs dating back to 2015 and the passion of each of those interviewed for the consumer experience that music in vinyl provides.",0.6,/2pHxkRNLW88NSmxrPM4V9oJuvmV.jpg,2022-06-10,Elepé: Caracas en Vinilo,False,10.0,1
1578,False,/ww1l8Ir7dMKvuWGqLBLdIkYs8pu.jpg,[],990720,my,နိုင်ငံပျောက်သူ,Short film about Myanmar youth who are doing the revolution to get back their peaceful country from the military coup.,0.6,/6S9LU8CyAe8WM6kS0UjWB98Yqbg.jpg,2022-05-30,Stateless,False,0.0,0
1579,False,,[99],990729,pt,"Brasil, Ame-o ou Chore",,0.706,/n52G7S3O30afdZ5QxIIV8QelgW5.jpg,2022-06-22,"Brasil, Ame-o ou Chore",False,0.0,0
1580,False,,[],796516,bn,আবার কাঞ্চনজঙ্ঘা,"Abbar Kanchanjangha is a Bengali feature film celebrating 100 years of Satyajit Ray, produced by Shilpi A Pandey & Akshatt K Pandey and Directed by Raajhorshee De . First time ever 17 stars come together as a cast for any Bengali film .",1.96,/xQVHjUqagCvUecB7YzOe6hQJ87H.jpg,2022-03-01,Abbar Kanchanjangha,False,0.0,0
1581,False,,"[9648, 53, 80]",796535,bn,তীরন্দাজ শবর,"On March 12 rainy night, Sumit Ghoshal, a taxi driver arrives at a police station with a passenger who has suddenly taken ill. The O.C. inspects the passenger to find him dead. ACP-DD Shabor Dasgupta and Inspector Nanda must solve the case.",1.59,/ol9HtVmtBNfZLNFE50kIVKuyAfM.jpg,2022-05-26,Tirandaj Shabor,False,9.0,1
1582,False,,"[35, 18, 10751]",796606,bn,কলকাতার হ্যারি,"Harinath, a carpool driver and Harry Potter fan, loves storytelling and performing magic tricks. Will true magic make its way into Hari's life and solve his problems when he loses his job?",1.4,/wdqM3swhs6GKRpdZ726fYAtsibA.jpg,2022-05-06,Kolkatar Harry,False,0.0,0
1583,False,/9oQ9wPy8JRIeauU82Z5BGkZtwlz.jpg,[35],749026,cs,Vyšehrad: Fylm,,1.239,/o987UUvtQNxRwcxt3AF5NoOJBkl.jpg,2022-04-14,Vyšehrad: Fylm,False,7.5,2
1584,False,/6JOfXifVv1FGhnI30otCTIGvgln.jpg,"[53, 18]",804309,ml,ഭീഷ്‍മ പര്‍വ്വം,"Set in the backdrop of 1980s, Micheal helms his influential family in Kochi, inspiring fear and respect through his unnerving past. When a few younger members in the household feel his power over their lives too are aggravating, they join hands with foes to clamp down on him. And the story follows what’s in store for them.",2.415,/7vtSFcwagN0O5psdS69xPRaLYkS.jpg,2022-03-03,Bheeshma Parvam,False,6.3,10
1585,False,/g1gKFWQWG3YbqsScgUNqfIuHOMn.jpg,"[35, 878, 53]",804319,ml,ജാക് ആൻഡ് ജിൽ,"Kesh, an accomplished young scientist, comes down to his hometown to execute his dad's dream AI project, Jack N Jill. Will he be able to implement it successfully?",0.866,/rGGDv9jxHP8G5hkoqxQx2GjTVOm.jpg,2022-05-20,Jack N Jill,False,3.8,3
1586,False,/w1UAmgGTsdV0zKKIDY3kPBWFwXa.jpg,"[80, 28, 18]",804337,ta,மகான்,"A man's family leaves him when he strays from the path of ideological living in his search for personal freedom. However, as he realizes his ambitions, he also misses the presence of his son in his life. Having fulfilled his dream of becoming a billionaire, does life give him a second chance to be a father?",4.177,/rHcwUUy3gRVUEUepYOd7xkesiNf.jpg,2022-02-10,Mahaan,False,6.7,17
1587,False,/hTR85UGsCY0LmSZrUx9RC0eD5WJ.jpg,"[35, 14]",804413,en,The Munsters,"Lily is a typical 150-year-old lovelorn vampire who's looking for the man of her nightmares -- until she lays her eyes on Herman, a 7-foot-tall green experiment with a heart of gold. It's love at first shock as these two ghouls fall fangs over feet for each other in a Transylvanian romance. Unfortunately, it's not all smooth sailing in the cemetery as Lily's father has other plans for his beloved daughter's future, and they don't involve her new bumbling beau.",71.944,/kJaEVFhDouD72GKANMkYqzQky9n.jpg,2022-09-27,The Munsters,False,6.1,134
1588,False,/dNsGi6NYPrOQuT13nWfUu34uCsx.jpg,"[28, 53]",764928,hi,राष्ट्र कवच ओम,"Om, a special forces para commando officer, loses his memory while fighting enemies. After recovering from amnesia, Om is on a mission to save the nation from terrorists. As he fights the challenges the mission presents, he learns a shocking truth about his life.",2.105,/bvU8hIFMQe1OELPjEoydCITjHTN.jpg,2022-07-01,Rashtra Kavach Om,False,5.8,4
1589,False,/vEb7E88CRNY73oVQ86bi3EZv5Rq.jpg,[18],807070,fr,Vortex,"Lui, a struggling author with a heart condition, and his wife Elle, a retired psychiatrist, find their idyllic life shattered when Elle begins to succumb to the effects of dementia.",22.252,/mv9jcTEAhNhu9TgtgG4AAVrFs8k.jpg,2022-01-27,Vortex,False,7.0,101
1590,False,/rQlAGEq0VQHaYci7zvHz4nXfYrs.jpg,[18],807132,en,Blueback,"Based on the best-selling novel by Tim Winton, Blueback is a timely tale about the ocean, a beautiful marine creature, and a young girl’s power to change the world.",3.148,/3XF3mVJjOoe42zjR2GlCpUrKCSB.jpg,2022-12-29,Blueback,False,0.0,0
1591,False,/5L6RPHHUFlsliTqKRmUxFnIkXpR.jpg,"[28, 14, 27, 35]",755566,en,Day Shift,An LA vampire hunter has a week to come up with the cash to pay for his kid's tuition and braces. Trying to make a living these days just might kill him.,164.529,/bI7lGR5HuYlENlp11brKUAaPHuO.jpg,2022-08-12,Day Shift,False,6.9,1323
1592,False,/9taOaNjafP9z43SJz83x3moDrfd.jpg,[99],755603,es,El instante decisivo,,0.6,/ypyZXt3rjtJhHZujNJqqYZLLzpm.jpg,2022-07-03,El instante decisivo,False,2.0,1
1593,False,/mruT954ve6P1zquaRs6XG0hA5k9.jpg,[53],800510,en,Kimi,"A tech worker with agoraphobia discovers recorded evidence of a violent crime but is met with resistance when she tries to report it. Seeking justice, she must do the thing she fears the most: she must leave her apartment.",77.233,/okNgwtxIWzGsNlR3GsOS0i0Qgbn.jpg,2022-02-10,Kimi,False,6.2,561
1594,False,/vEstTfKlnnxIVQBcy8mU8WtQCz9.jpg,[35],801913,en,Sharp Stick,"Sarah Jo is a naive 26-year-old living on the fringes of Hollywood with her mother and sister. When she begins an affair with her older employer, she is thrust into an education on sexuality, loss and power.",13.671,/hqPILOj6IAcoCYPE6vqGDQJtlUf.jpg,2022-07-29,Sharp Stick,False,4.4,9
1595,False,/36FtYEYmqrp7kIQqjrYhWXBnXJm.jpg,"[80, 18, 53]",801965,en,Breaking,A Marine war veteran faces mental and emotional challenges when he tries to reintegrate back into civilian life.,15.044,/rKbgbzJbVM7MLjN7EwdO1QcIXCz.jpg,2022-08-25,Breaking,False,6.8,40
1596,False,,[27],801970,en,The Refuge,"Sergeant Rick Pedroni returns home from Afghanistan a changed and dangerous man after suffering an attack by a mysterious force during combat. Officials claim he suffered a heavy brain injury, but his wife Kate knows it is more than PTSD. As Rick undergoes therapy, Kate discovers he has been possessed by a malevolent spirit, and must race against time to unmask the truth and save her husband from the evil force.",0.876,,2022-10-20,The Refuge,False,0.0,0
1597,False,/1mzP9xJwoik2DqleczH1JWQUR6q.jpg,[27],805209,en,The Yellow Wallpaper,"A dark and disturbing adaptation of Charlotte Perkins Gilman’s controversial gothic feminist horror story about patriarchy and hysteria. Jane, a writer and young mother, is prescribed a rest treatment by her physician husband John, who takes her to a remote country estate for the summer. She becomes obsessed with the peculiar yellow wallpaper in the bedroom he has chosen for her. In her isolation, she secretly writes about a woman trapped in the wallpaper—that she must free.",1.244,/c0u50MBfVekCPWdhh9DvYml9BJX.jpg,2022-03-29,The Yellow Wallpaper,False,5.3,6
1598,False,/AfRgDih0N952YNipEHKS1t7PkEi.jpg,"[10402, 35, 10751]",756187,en,Sneakerella,"When El, an aspiring sneaker designer from Queens, meets Kira King, the fiercely independent daughter of legendary basketball star and sneaker tycoon Darius King, sparks fly as the two bond over their mutual affinity for sneakers. With a little nudge from his best friend and a sprinkle of Fairy Godfather magic, El finds the courage to use his talent to pursue his dream of becoming a ‘legit’ sneaker designer in the industry.",19.965,/jJ07f8DTdeWnCKCwDzB4htLXKBN.jpg,2022-05-11,Sneakerella,False,6.1,64
1599,False,,"[16, 18]",756234,ja,劇場版ツルネ －はじまりの一射－,,1.736,/gZdj3OYoS961uKGgtqqSh0RLDo7.jpg,2022-08-19,Tsurune the Movie: The First Shot,False,0.0,0
1600,False,/gBGYL0Nq6mpBz0mk7dxEzNuCR7o.jpg,[99],836085,it,The Second Life,,0.6,/vOZ8TY6TGgmkaEZrFCsXbaEOHx3.jpg,2022-04-24,The Second Life,False,0.0,0
1601,False,,[99],894662,pt,Mulher da minha gente,"Part of Vale do Ave historical context, Woman of my people takes us on a journey through the textile factories and their stories. Conceição, the director's grandmother, tells her personal story, reflecting on the role of women in the factory in the social context of Vila das Aves in the sixties.",0.677,/rN5uQLRbpMHO7lmv5Rp8CVg29jX.jpg,2022-04-29,Woman of my people,False,0.0,0
1602,False,/993mlF6JLGfcoqdYUWT8AZPIF1N.jpg,[35],894686,en,How to Please a Woman,"When her all-male house-cleaning business gets out of control, a mature woman must embrace her own sexuality, if she is to make a new life for herself.",7.385,/mijmYB50GXXpBSPYABGzJWVcAMr.jpg,2022-05-19,How to Please a Woman,False,6.5,11
1603,False,/3WLkhfbE0AGks7GlNTBjKe9uyRf.jpg,"[10749, 35]",894693,id,My Sassy Girl,"Gian, a young man saves Sisy, a woman who makes drunk, depressed and wants to kill herself at a train station at night. Their love story started from this.",1.4,/khenn7JJ9vxF34i3xqXIpDWI1aO.jpg,2022-06-23,My Sassy Girl,False,6.5,3
1604,False,/jRupCW9nvsgXopReCwEMYCCyEvF.jpg,[18],835357,de,Das Mädchen mit den goldenen Händen,"East Germany, in autumn 1999. Gudrun Pfaff is about to turn sixty when she finds out that the orphanage she grew up in is being sold to turn into a hotel, and she is willing to do anything to stop it.",1.254,/r1hGq3TbcnM14uDcwxjU35bEwjl.jpg,2022-02-17,The Girl With the Golden Hands,False,0.0,0
1605,False,/A2WRSXXo5c8ojPhARzN5aczv86H.jpg,"[18, 10751, 12]",826680,en,The Railway Children Return,"Follow a group of children who are evacuated to a Yorkshire village during the Second World War, where they encounter a young soldier who, like them, is far away from home.",10.768,/7tp7UaCM8kibj2WRnyOmHXJQVGI.jpg,2022-07-15,The Railway Children Return,False,6.6,60
1606,False,,"[27, 53]",826753,en,Candy Land,"The film follows a young disciple of a religious cult, Remy, who stumbles upon a rag-tag group of truck stop sex workers known as “lot lizards” who take her under their wing. As Remy immerses herself in this new underground world, her true colors are revealed in a way that neither her former family nor new family could have ever imagined.",3.472,/3upBKM4ZFZ1fEEnWrnTZMuyPrzI.jpg,2022-08-04,Candy Land,False,0.0,0
1607,False,/hMp5LWefcBXJpdgrBlWWWoWgZlZ.jpg,"[18, 10749]",826754,en,The Swearing Jar,"""It is a rare and miraculous thing to find your one true soul mate."" Carey soon learns that finding two of them can pose an even greater problem.",3.186,/hoVOjUJ540Aolzq7E6FQr43tdkj.jpg,2022-09-23,The Swearing Jar,False,7.0,3
1608,False,/s4ZEtO5Lo444WJ5lBVyYARAq08.jpg,"[35, 10749]",826769,en,Rosaline,"Left heartbroken after Romeo begins to pursue her cousin Juliet, Rosaline schemes to foil the famous romance and win back her guy in this comedic twist of Shakespeare's Romeo and Juliet.",42.403,/jQHrbzVy6ptopxqUohV6PcmmVcY.jpg,2022-10-11,Rosaline,False,7.4,163
1609,False,/zgByQqq0B7ix9jHD4kOjr5D1kHF.jpg,"[53, 27, 9648]",826777,en,The Sleep Experiment,Two detectives begin an investigation into a disastrous secret military experiment where five prisoners were kept awake for thirty days in a sealed gas chamber.,3.456,/tseKa8hryeC3kVz272jOz48a4KI.jpg,2022-11-01,The Sleep Experiment,False,5.0,1
1610,False,,[],870941,en,Budapest Diaries,An eleven-year old Irek travels with his mother to Budapest on the even of Martial Law in 1982 in Poland.,3.542,,2022-12-13,Budapest Diaries,False,0.0,0
1611,False,/kjuHvDBkmkGBKtoPfji9x0G52HU.jpg,[80],871007,en,The Jackpot Hit,Two crooks team up with the intention of making big bucks by invading the local mob's card game.,0.745,/7s26eRo5Pf3pHgMgxuSxaXNcbzU.jpg,2022-05-13,The Jackpot Hit,False,0.0,0
1612,False,,[],874232,en,The Playboy and the Buddha,The journey of a young man on his path towards enlightenment.,0.6,/d2n7KU1I1dIO1oZAuWsXPQucmKm.jpg,2022-01-07,The Playboy and the Buddha,False,0.0,0
1613,False,/gew1SajUyw7dxRkHlmBTVDeSicy.jpg,"[10770, 35, 10749]",874237,en,Christmas in Toyland,"When Charlie Sawyer, a data analyst at a toy store chain, discovers the only way to keep their brick and mortar locations open is to replicate whatever the company’s best performing location is doing, she's sent by corporate to meet convivial, yet stubborn, store manager, Grant Levinson, whose secret to success will challenge her to open up her mind… and her heart.",4.131,/s3ZYP5fwKadSXcgxYvMCm1giLwE.jpg,2022-07-23,Christmas in Toyland,False,6.8,7
1614,False,/iHYGFviChoxJ9orjTlfkc65sA2Z.jpg,"[10770, 35, 10749]",874251,en,A Royal Seaside Romance,"A real estate agent helps a prince who keeps his identity a secret buy property in his magical seaside hometown. After seeing the houses and spending time together, they become friends and then team up to stop the rebuilding of the town's port. But will the prince's true identity prevent a romance between them?",6.742,/ihhHKmRyloQFtx1fKfZ6FGS5omN.jpg,2022-06-22,A Royal Seaside Romance,False,7.1,7
